global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
2343.0450463334405	n/a	5489860.089147674	n/a	3017.68070714614	n/a	n/a	9106396.850282026	2719.517942445468	n/a	n/a	7395777.839282833	2796.879731163612	2059.758178048472	n/a	n/a	n/a	n/a	-0.0314755243	-0.0377479518	-0.1363960826	-0.094311457	0.0986888521	-0.0675002627	-0.0385250592	0.0253884525	0.1011046593	-0.0124524939	-0.0971028815	0.0469611801	-0.0098872853	0.072915624	-0.0490637575	0.082032994	-0.0409616094	0.0795536697	0.0485510482	-0.0052588994	0.0922925023	-0.1251225257	0.0520348806	-0.0683207639	0.1771138453	-0.0310624318	0.044751985	-0.0868777936	0.1139456369	-0.00039456	-0.0157434076	0.0537941753	0.1331744966	-0.0590883144	0.0516840701	-0.0461324268	1.09079e-05	-0.0538714053	0.0659303534	-0.0490956743	0.0589525099	-0.0435976067	0.0934366316	-0.1446555984	0.0230579615	-0.0339293767	-0.0102541365	-0.0032840696	0.0398708417	-0.0027413916	0.0799668559	-0.061116996	0.0656727461	-0.0133210905	0.0562287834	-0.0801052663	0.0820015128	0.0347814112	-0.1128837476	0.0875006644	-0.029137549	0.0908438863	-0.036709773	0.1412524067	-0.069206907	0.0244869385	-0.0259298426	0.0001836101	-0.0706611359	0.1054052417	0.105393201	0.1053731342	0.1053450429	0.0365070751498848	n/a	n/a	0.0013327665359993	0.0168378985100758	n/a	0.0002835148262356	n/a	-0.0374016351244748	n/a	n/a	0.0013988823099843	0.0022500008532927	n/a	n/a	5.062503839817879e-06	-0.0004079992729355	n/a	1.664634067158966e-07	n/a	9.589995782473355e-07	n/a	n/a	9.196801910785674e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2342.1881100947467	-0.8569362386938337	5485845.143069201	0.7343397171867352	3021.0347724864687	3.354065340328816	11.249754307195056	9126651.09657237	2723.8895471623514	4.371604716883212	19.110927800675547	7419574.26514032	2791.8860149676984	2034.3936535715195	1.301135	23.752285	0.1710892570660176	0.1066839110435275	0.0072877062	0.0826320875	0.0160572649	-0.0557942098	0.0127142831	0.0491570219	0.056434173	-0.0171962795	0.0423025827	-0.0047075556	-0.0151412022	-0.0622917936	0.0469630635	-0.0917056355	-0.0490339574	0.0101258713	0.0214698921	0.0616726245	0.2075915667	0.0480371517	0.0851918926	-0.043588987	-0.0218467068	0.0579805043	0.0466400731	-0.0332022157	0.0211610903	0.0344822721	0.0979557447	-0.0441991187	-0.0470370555	0.0876990617	0.0054868289	0.1197158136	-0.0203979824	-0.0355055809	-0.0057862257	-0.0092603723	0.0638263699	-0.0485845075	0.0733460376	0.0313027444	0.0239374653	0.0307957637	0.1103089323	-0.0031790528	-0.0296432705	0.0007609076	0.0570016281	-0.0044560918	-0.015044602	0.0809248992	0.111991655	0.0065773844	-0.0978416313	-0.0655827248	0.0564743714	-0.0009586887	-0.1317303482	0.0482053018	-0.0829370898	0.0227362915	0.0527559635	-0.0136076052	-0.0478086661	0.0199945115	0.0415998128	-0.0021497961	-0.0119581316	0.1053731342	0.1052647956	0.1050843138	0.1048318124	0.026507103253067	-0.0099999718968178	9.99994379371458e-05	0.0007026265228687	0.0164517102069936	-0.0003861883030822	0.0002706587687348	1.491414054375098e-07	0.0381842010868354	0.0755858362113102	0.005713218635763	0.0014580332126398	0.0010699106824614	-0.0011800901708313	1.3926128112926471e-06	1.1447088684450186e-06	-0.0006571466121916	-0.0002491473392561	4.318416699148971e-07	6.20743966583942e-08	-0.0002721487034305	-0.0002731077030087	7.458781744271415e-08	7.406491677890223e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2347.849563681146	5.661453586399148	5512397.573677747	32.052056710951774	3018.564105663424	-2.4706668230446667	6.104194550493626	9111729.259999627	2720.308514890417	-3.5810322719344185	12.823792132635782	7400078.416185306	2800.5114990234374	2063.5971610570264	1.120842	20.461012	0.0788159337548355	0.0432949340820603	0.029180266	-0.0217950378	0.0972369758	0.0567520057	-0.0111286796	-0.0160170607	0.0965297687	0.0088803123	0.0926617715	-0.0349054004	-0.020267715	-0.0207596063	0.0639556488	-0.0510913529	0.003949901	0.000111606	0.0256975633	0.0099081432	-0.0001333081	-0.0424972591	-0.04674766	-0.0365925654	0.0951093064	0.1161908325	-0.02920553	0.0124115583	-0.1552220615	-0.0722491976	0.0246396279	0.0976897739	-0.0250853018	-0.0184942666	-0.0523719404	-0.0062709898	0.0191558797	-0.0471932048	0.0500764208	-0.0030121361	0.0223283116	-0.0363927299	0.0238183678	0.0041227552	-0.1249865762	-0.0414346971	-0.1754974435	0.0128568995	-0.0190155532	-0.006790826	-0.0220850579	-0.0183632853	-0.0306432651	0.0605396701	-0.0564372305	0.0299205549	-0.1130043938	-0.0805865062	0.0564430668	0.0177588522	-0.08847742	0.0609380524	-0.0400864334	0.0937297957	0.0981321954	0.1559950797	-0.0560988765	-0.0800386744	-0.056975865	-0.0295140754	0.0018092486	0.1053089291	0.1050081413	0.1045074645	0.1038078519	0.0166350223869216	-0.0098720808661453	9.745798062771404e-05	0.0002767239698133	0.0348000490706965	0.0183483388637028	0.0012110434153228	0.0003366615390572	0.0343318119029731	-0.0038523891838622	1.4840902423939224e-05	0.0011786733085411	0.0003358767738112	-0.0007340339086502	5.388057790482902e-07	1.1281320718582e-07	-0.0005960689505528	6.107766163879994e-05	3.552981938131164e-07	3.730480751263734e-09	-0.000411899629964	-0.0001397509265335	1.9530321466971712e-08	1.696613051644801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2349.458606752379	1.6090430712333728	5519955.744842831	2.5890196050841245	3020.1317011016645	1.5675954382404598	2.457355457992299	9121195.491999231	2723.8874436099973	3.57892871958029	12.808730779836614	7419562.805456206	2813.6508497971754	2071.0256256898474	1.110072	20.264408	0.0060721198233153	0.0044340961889295	0.0341061422	-0.0438726679	0.0005630759	0.0520216669	-0.0005235288	-0.1445150917	-0.0043972746	0.062929881	-0.0618788388	-0.0001033379	0.0167818034	0.0117006053	0.0027669734	-0.0057068064	0.0094064655	0.1095719759	-0.1367541958	0.0341471669	0.1514232254	-0.0173396284	-0.0483111613	-0.0445785738	-0.050418012	0.1020445803	-0.2066976838	0.0360454677	-0.0658549123	0.0315282068	0.0349349295	-0.0249668889	0.0470216298	-0.095331616	0.0013255845	-0.0513603113	0.0115214026	-0.0038278595	-0.0303999858	-0.0453897358	0.1320250556	-0.0690313766	-0.0022871098	0.1311712126	-0.0243362666	-0.0518158624	0.0685566469	0.0201932375	-0.0005194032	0.0300620334	-0.0276056949	-0.0129862697	0.0357037706	-0.0498881723	-0.0784765764	-0.0841328384	-0.0835899025	-0.1612253047	0.0751110865	0.0152895969	-0.102894033	-0.0030010722	-0.1180856388	-0.0232237055	0.0900341228	-0.0200430985	-0.044384967	0.1433446524	0.0306201645	-0.0205800132	0.0413320005	0.1052126458	0.1046235507	0.1036441676	0.10227815	0.014381996699015	-0.0022530256879066	5.0761247503670175e-06	0.0002068418290504	0.0348001008837854	5.181308890267466e-08	0.0012110470215216	2.6845961816364685e-15	0.038150854225293	0.0038190423223198	1.4585084259670532e-05	0.0014554876781195	0.0003358767738112	0.0	0.0	1.1281320718582e-07	-0.0005960689505528	0.0	3.552981938131164e-07	0.0	-0.000411899629964	0.0	0.0	1.696613051644801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2347.340434200787	-2.1181725515921244	5510007.114033939	4.486654958318291	3020.279043160233	0.1473420585684834	0.0217096822231984	9122085.498552892	2723.559201670959	-0.3282419390384348	0.1077427705437115	7417774.725006551	2798.738291266025	2061.7778818044926	1.185306	21.637806	0.0750277826403236	0.0464944376684698	0.005611627	0.0121700536	-0.1293990203	-0.093821227	0.0510567397	0.0338930229	-0.0010537758	0.0029613774	0.0127644798	-0.0020888695	0.0127361699	0.0021955425	-0.0194630675	0.049936218	-0.0364087488	-0.0096046128	0.0152590033	-0.0963174362	0.0720455792	0.0669893759	-0.1838169887	0.0299398169	0.0389483028	0.0057102988	-0.0438231436	0.1008682256	0.0086044974	0.0073210967	0.0776738737	-0.0581366265	-0.0017836921	0.025083662	0.0930982169	-0.0371501848	-0.0148277458	0.0248202615	0.0353152141	0.0399900729	-0.1222539739	0.0327441959	0.0830985391	0.0067027149	-0.0415702043	0.0619642332	0.0061752969	0.0022851673	-0.0114315246	0.0180852008	0.0296518988	0.0231095453	0.0238473364	-0.0564194415	0.0942750283	-0.0890433486	-0.0167980784	-0.0727461635	0.1351251724	-0.0325847254	-0.135401695	0.0251219755	0.038961818	0.0508897951	0.0546965507	0.0268725829	-0.0685052631	-0.0341687601	-0.0664297408	-0.1368629162	-0.0505539868	0.1050843138	0.1041114925	0.1024967892	0.1002501592	0.0167189265387293	0.0023369298397142	5.461241075747102e-06	0.0002795225046074	0.0178319055540043	-0.0169681953297811	0.0003179768556869	0.0002879196527496	0.0141692146151797	-0.0239816396101133	0.0005751190383893	0.000200766642811	0.0009698780751573	0.000634001301346	4.019576501085482e-07	9.406634806708292e-07	-0.0005961995645809	-1.3061402809994536e-07	3.554539208064547e-07	1.7060024336493318e-14	-0.0004112111881239	6.884418400999797e-07	4.739521672002461e-13	1.6909464123826948e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2346.9952074738803	-0.3452267269067306	5508386.503905362	0.1191814929707343	3038.247739704606	17.96869654437296	322.8740555037608	9230949.327820146	2726.4774172622547	2.918215591295848	8.515982237282175	7433679.106841055	2800.709153082432	2027.8541919360457	1.168675	21.334215	0.0619668209743723	0.0367994458063565	0.0075938184	0.0758959249	0.0497503821	-0.0137427291	-0.0763052055	0.1215454564	0.0492154174	-0.0193525395	-0.0373301116	0.0245669609	0.0253357981	-0.0339912961	0.0455321945	-0.0981139315	-0.0554515039	0.0207917724	0.0368611174	0.1018044767	0.0762011515	-0.0517086804	0.0032698316	-0.0935619651	-0.010341484	-0.0284572062	-0.0105804309	0.0368159429	0.1134247018	-0.0483494569	-0.0289791449	-0.0066121891	-0.0076464149	0.02039221	-0.063252206	0.0805842782	-0.0677219454	0.0086613399	0.0197415675	-0.0232008786	0.075927217	0.0977990267	0.073374923	-0.0250647705	0.0940802883	-0.0788007456	0.089999363	0.0056753881	-0.0228349558	0.0161832964	0.0713875843	-0.0277922659	-0.0453334392	0.1113654848	0.0957126694	-0.0571885146	-0.0741636647	-0.0589528906	0.0619512119	0.068282367	-0.1086737334	0.0316075471	-0.0689594797	-0.0306241598	-0.0305794621	0.0223553877	-0.0659149046	0.0181152951	0.0491780499	0.061010507	0.018296355	0.104923972	0.1034725904	0.1010684743	0.0977337597	0.0167290732023985	1.0146663669202e-05	1.029547836159038e-10	0.0002798618902112	0.034737827048886	0.0169059214948817	0.0012067166280783	0.0002858101815911	0.0388937280248811	0.0247245134097014	0.0006113015633465	0.0015127220796734	0.000631363422577	-0.0003385146525802	1.1459217001156121e-07	3.9861977136814346e-07	-0.0006641302376204	-6.793067303950001e-05	4.41068972521729e-07	4.614576339599454e-09	-0.0004112906506265	-7.946250260001737e-08	6.314289319457765e-15	1.691599992927697e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2349.450155491568	2.4549480176874567	5519916.033139352	6.026769769547573	3050.6875650243824	12.439825319776446	154.74925398655117	9306694.619394396	2724.888718866669	-1.5886983955856522	2.5239625921364253	7425018.530206837	2802.4806953625803	2041.613915549691	1.117248	20.395409	0.028288911323172	0.020792013874686	0.0135483766	-0.0716937658	0.1004371617	0.1541282989	-0.0468562524	0.0527989605	0.0227535019	-0.0635281301	4.18363e-05	-0.0035614319	0.0031214265	-0.1240255783	0.0971166898	-0.0269594585	0.0220731106	-0.087419357	0.0751269843	-0.1068082746	0.074985074	-0.0580588263	0.0380018786	-0.0819170279	0.0038343283	0.0403363717	0.152613119	0.1625829877	0.0644983652	-0.077515261	0.0919171104	0.0262883273	-0.0268602207	0.0220122461	-0.1312146147	-0.0047088317	-0.0296220745	-0.0221882797	0.0107526165	0.0787527683	-0.1341328318	-0.0228672411	0.0220851622	-0.0389929224	-0.0255854165	-0.0268284257	-0.0016573529	0.0099909278	-0.0303811537	-0.0141967888	0.044703654	-0.017036944	0.009442722	0.0790498914	-0.0773187098	0.0389966534	-0.1067894872	-0.0176357369	0.0769234726	-0.036034129	-0.0760635271	-0.0445469788	0.0444618784	0.0627574478	0.0503560449	0.0069446108	-0.0746218806	-0.1314367049	0.0264178806	-0.0057225001	-0.0501124628	0.1047316694	0.102707623	0.0993631376	0.0947412111	0.016629068504713	-0.0001000046976855	1.000093955916833e-08	0.0002765259193344	0.0398531662769556	0.0051153392280696	0.0015882748622986	2.6166695418227703e-05	0.039007055059578	0.0001133270346969	1.284301679319271e-08	0.0015215503444209	0.0002408767617785	-0.0003904866607985	1.524798322615628e-07	5.8021614364896246e-08	-0.0005960493805088	6.80808571116e-05	3.552748640049243e-07	4.6350031050500964e-09	-0.0004119279399708	-6.372893442999853e-07	4.0613770835830523e-13	1.69684627728587e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2353.4420297826714	3.991874291103613	5538689.3875475805	15.935060355973976	3039.627348457286	-11.060216567096177	122.32839051106872	9239334.417489473	2723.9011600460626	-0.9875588206064094	0.9752724241575224	7419637.529700286	2807.101476894281	2054.4546785037182	1.012024	18.474541	0.1031420986722794	0.0554641207795352	0.0162334702	-0.0698238471	0.0025965844	0.1154496584	-0.0129695444	-0.0210017264	-0.0352641639	0.0401092907	-0.1350373879	-0.0080062111	0.0236922872	-0.0607827341	0.0141176201	0.0395524295	0.0735472861	-0.001344609	-0.1014102629	0.11153795	0.0295974089	-0.0490775564	0.0382773304	0.1034041767	-0.0088938994	-0.0216156897	-0.0861806719	-0.0051233478	-0.0200779186	-0.0547429553	-0.094926614	0.0372946267	6.90967e-05	-0.0341677297	-0.0827798642	-0.0859526317	-0.0342477051	0.0009489016	-0.0863928357	0.0131479186	0.0798323542	0.0590498454	-0.0774161447	0.1111653393	0.0030160376	0.0475930264	0.0440583435	0.0040612378	-0.0046778189	-0.0138331569	-0.0004320849	-0.0057275237	0.0629809729	-0.0122970735	-0.0725718617	-0.003348937	-0.0945250837	-0.0478105878	0.0442449512	0.0787375695	-0.0086495167	-0.0388731457	-0.1365919039	-0.0359202054	-0.0139939431	-0.0085425997	-0.1278522217	-0.0115829548	0.0878038529	-0.0059969778	0.0897114652	0.1045074645	0.1018175221	0.0973854535	0.0912870929	0.033683420358443	0.01705435185373	0.0002908509171508	0.0011345728070435	0.0241507187005396	-0.015702447576416	0.0005832572137525	0.00024656685989	-0.0075800189953554	-0.0465870740549334	0.0021703554689998	5.745668796994868e-05	0.000468803355272	0.0002279265934934	5.195053202155118e-08	2.1977658591428506e-07	-0.0005961548067132	-1.0542620440003297e-07	3.554005535672529e-07	1.111468457419753e-14	-0.0006598604240169	-0.0002479324840461	6.147051664526963e-08	4.3541577918376317e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2358.5459314504687	5.103901667797345	5562738.910761559	26.04981223454452	3029.5398324205985	-10.087516036687704	101.75797979043158	9178111.596223028	2726.6480207865216	2.746860740458942	7.545243927474647	7434609.429259055	2810.992137576372	2095.079091117627	1.133164	20.685959	0.0888475671840935	0.0411729154289814	0.0331782577	-0.0017117928	-0.1191472389	-0.0455728638	0.0009223667	-0.0455999248	-0.0561093004	0.016587418	0.0132371501	0.0286297176	0.0660042363	-0.024816734	-0.0380877375	0.0699577066	-0.0914974872	0.0994608483	-0.0233361943	-0.0757673088	0.0670236802	0.0638151559	0.0084829528	0.0551432917	0.1167211887	0.0064372722	0.0422348298	-0.0535737084	0.0401011064	0.0381202227	-0.0708325601	0.0335513571	0.059356774	-0.0752647293	0.0761612447	-0.1264719976	-0.0683915924	0.0123393441	0.1088270043	-0.0052814674	-0.0320975058	-0.0256088327	0.06559853	0.0205078878	-0.0047948677	0.0425623772	0.0901583913	0.0126827155	0.0172027913	-0.0093977985	-0.0782995985	0.0476286947	0.0072522793	-0.1084665398	0.0259318954	-0.0310554871	-0.057203961	-0.063938042	0.0994948541	0.0584261649	-0.0272971812	0.0261616514	0.0904210217	0.0736981283	0.0363704304	0.0217109335	-0.1278004252	0.0378795401	0.0690797704	-0.176804609	-0.0305841553	0.1042514257	0.1008033722	0.0951408427	0.0873882332	0.0295344144619207	-0.0041490058965223	1.7214249929376828e-05	0.0008722816376085	0.0058764635407584	-0.0182742551597812	3.4532823745862755e-05	0.0003339484016447	-0.0264808199771735	-0.0189008009818181	0.0003572402777542	0.0007012338266634	0.0003059905910661	-0.0001628127642058	2.6507996188365983e-08	9.363024182098124e-08	-2.2633683792960824e-05	0.0005735211229202	5.122836420397373e-10	3.2892647843569215e-07	-0.0008739966398102	-0.0002141362157932	4.5854318914274734e-08	7.638701263995204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2354.027792808829	-4.51813864163978	5541446.849316407	20.41357678507856	3037.960675806781	8.420843386182696	70.91060333461685	9229205.067748394	2726.77032389683	0.1223031103086214	0.0149580507911628	7435276.399284424	2803.2601939665965	2066.404277332267	1.232577	22.500753	0.1103286134091563	0.0544807555657447	0.0225186014	0.1051818634	0.0349686674	-0.0500579344	-0.0780880963	0.0699986062	0.0549891035	-0.0074367067	0.0264503597	0.0135904874	0.073968663	-0.005668783	-0.0006750601	-0.0707534493	-0.0421140914	-0.0596187844	0.0971238687	0.0981060072	-0.0599536101	-0.0640426243	-0.0070855098	0.0354034323	0.0031289939	0.0307897392	0.0600463837	-0.061110819	-0.0531188035	0.048570289	-0.1643871771	-0.1260412873	0.0064916645	-0.0051303562	-0.0313670714	0.1313310169	-0.0686620939	0.0300760084	0.0117282213	0.0214211842	0.0764237651	0.0900206968	-0.0599223338	-0.0776683938	-0.0620795323	0.0019322818	0.0350540891	0.0117923165	0.0124712023	0.0180336171	-0.0357468562	0.0451843031	-0.1105349003	0.044382396	0.0345592905	-0.0379802106	-0.0530152142	-0.0328570557	0.0330346844	0.0622698982	-0.0179655467	-0.0142626716	-0.0476255652	-0.0476774857	-0.0196953362	0.0162794438	-0.0508458155	-0.0057070266	-0.0494659741	0.0010502544	0.0622058212	0.1039636308	0.099666409	0.0926354574	0.0830636267	0.0168602397776709	-0.0126741746842498	0.0001606347039268	0.0002842676853605	0.0058051899188313	-7.127362192710027e-05	3.370022999370055e-05	5.079929182607228e-09	0.008854573667179	0.0353353936443525	0.0012485900440013	7.840347482749978e-05	0.0003804175048997	7.442691383359999e-05	5.539365502794117e-09	1.447174780341133e-07	-0.0005960520627172	-0.0005734183789242	3.55278061469429e-07	3.288086372881024e-07	-0.0002768865033955	0.0005971101364146	3.565405150091816e-07	7.666613576258623e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
