global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
4591.192609970187	n/a	21079049.58184485	n/a	6550.729214638158	n/a	42912053.24351385	n/a	5020.909762125373	n/a	25209534.839405872	n/a	5334.535918849108	4047.582936744887	n/a	n/a	n/a	n/a	-0.0260371188	-0.054213541	0.0424534361	0.004580352	-0.0162988031	-0.00820129	0.063617227	-0.0246955886	0.1066087256	-0.0167221313	-0.0928003497	-0.0752337878	0.0166401552	-0.041990784	0.0287358508	-0.0450437691	0.0671322492	-0.0407885939	-0.0100757524	-0.040853876	-0.1065300814	0.0342864737	-0.0383900341	0.0058499514	-0.0685949498	0.02768145	-0.0106412618	0.0602546159	0.0277296225	0.0367318523	-0.0868134902	0.0286092672	-0.1162979463	0.0046106114	-0.0553374888	0.0146286394	-0.0753555301	0.0015281704	-0.079228971	0.0357706813	-0.0058981646	0.0103790331	-0.0284143407	0.0646726715	-0.0161773612	0.126423218	-0.0151616872	0.0950665255	-0.0352120152	0.0592728311	0.1054052417	0.105393201	0.1053731342	0.1053450429	0.1025379193822431	n/a	0.0105140249112393	n/a	0.0491209262380323	n/a	n/a	0.0024128653944822	0.0151228777349032	n/a	n/a	0.0002287014309848	0.0030548055500276	n/a	9.331836948479428e-06	n/a	0.0006149961650767	n/a	3.782202830590476e-07	n/a	0.0006510620710278	n/a	n/a	4.2388182033100803e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4591.038332477468	-0.1542774927183927	21077632.970277496	0.0238015447594737	6585.882225277549	35.15301063939114	43373844.68522676	1235.7341570131468	5046.945824945339	26.03606281996599	25471662.15993319	677.8765671652154	5358.102070748141	4058.157444124993	1.019975	24.692408	0.0825457848595663	0.0580748757599972	-0.0126463541	-0.0323661085	0.0050372166	-0.03246309	-0.0187573247	0.0037992273	0.009594208	-0.0481958148	0.015309344	-0.0198624214	0.106699725	0.0571529725	-0.1059348631	0.0678275962	0.1002402666	-0.101986098	-0.0872931098	0.0090644416	-0.0188729598	0.037874726	0.1007084095	-0.1257356156	0.0384160661	-0.0468490432	-0.0475020203	0.0641803337	-0.0058356138	0.0472419177	0.0293027896	-0.0236683737	0.0864530146	-0.0812599063	-0.0910952781	-0.0828643857	0.1667785404	-0.0120763701	0.021671003	-0.1475034415	0.0503891041	0.160514189	-0.0012093054	-0.0333724531	-0.0337319188	0.1206737857	0.0193818805	0.2461720004	-0.0764096229	-0.0320387224	-0.0189044708	0.1045520964	0.1053731342	0.1052647956	0.1050843138	0.1048318124	0.0951157705303558	-0.0074221488518873	0.0090470098035833	5.508829357957197e-05	0.0515626463192688	0.0024417200812365	5.961996955113605e-06	0.002658706495446	0.0211201552810607	0.0059972775461575	3.596733796564492e-05	0.0004460609590961	0.0019338022130563	-0.0011210033369713	3.739590999221443e-06	1.2566484815007904e-06	0.0005192429231628	-9.57532419139e-05	2.696132132546494e-07	9.168683337021856e-09	0.0007679982597483	0.0001169361887205	1.3674072232476405e-08	5.898213269764172e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4600.698764780772	9.660432303303423	21166429.12425532	93.32395228670828	6594.736217619244	8.85399234169472	43490545.77997897	78.39318038678876	5046.746932410543	-0.1988925347959593	25469654.599795222	0.0395582403975619	5363.017752154609	4082.3351333276746	0.904871	21.905876	0.027550305933873	0.014755214656007	0.0036451326	-0.030975079	0.0305472163	-0.0705087823	-0.0138728525	-0.0465494262	-0.00075081	-0.0245896023	-0.0940648753	-0.0214390562	-0.0973037335	0.060789535	-0.0850053163	-0.0512329593	0.0085692008	-0.0358811109	-0.1020530464	-0.0284890421	0.0020697036	-0.1222525097	0.002519089	-0.0434952035	-0.0755781352	-0.0237832008	0.013026204	0.0028956521	-0.0008376141	0.0489863542	0.0277351725	0.0200520085	-0.0406860076	0.1098965659	-0.0560936574	-0.0243489339	0.0793942204	-0.1007478915	0.0551926391	-0.0502002699	-0.0004047005	0.0570110709	-0.0122286118	0.1203367346	-0.0745925445	0.1215004449	0.0160478785	0.1659351731	-0.0262583008	0.0161657415	-0.0071738514	0.0754262143	0.1053089291	0.1050081413	0.1045074645	0.1038078519	0.1023385716142826	0.0072228010839267	0.0104731832400516	5.216885549797411e-05	0.043629822778513	-0.0079328235407558	6.292968932876938e-05	0.0019035614356844	0.0222371223767012	0.0011169670956404	1.2476154927435717e-06	0.0004944896115963	0.0017613152574032	-0.000172486955653	3.102231435961301e-06	2.9751749870474475e-08	0.0005191305212757	-1.1240188709990813e-07	2.694964981199801e-07	1.2634184223620491e-14	0.0007150433330175	-5.295492673079998e-05	2.804224265064394e-09	5.112869680927754e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4592.965182694913	-7.73358208585887	21095329.16944772	59.80829187871724	6567.424177631579	-27.31203998766432	43131060.32893983	745.9475282877748	5036.960777100443	-9.786155310100185	25370973.8700483	95.76883575340204	5341.76332585785	4038.8553519848087	0.947883	22.947161	0.073975363758746	0.0417975552445423	-0.0183549162	-0.0478944395	0.0214032637	0.0166027648	-0.0612558245	0.02466952	-0.0189872407	-0.0185346155	0.0220338166	-0.0122441601	0.101639473	-0.0479135517	-0.0571205235	0.0091067663	0.082323987	-0.0499362969	-0.0219315673	-0.0470347542	-0.0257343776	0.0980178122	-0.0099400716	-0.0771339432	-0.0135015415	-0.0451476372	-0.0617990117	0.0391303206	-0.0041384378	0.0552790834	0.0297657563	0.0016598111	0.0161780091	-0.1253723905	-0.1263008747	-0.000690428	-0.0098049425	-0.0968096146	-0.0288849011	-0.0653330552	-0.0084306455	0.0874924462	-0.0157045615	-0.0537993187	-0.0117306176	0.0528362767	-0.037581369	0.1538757479	-0.1244808319	0.0556985462	-0.0687392395	-0.0133387849	0.1052126458	0.1046235507	0.1036441676	0.10227815	0.0926590162788727	-0.0096795553354099	0.0085856932977683	9.369379149126229e-05	0.052465034051039	0.0088352112725259	7.806095823017046e-05	0.0027525797979766	0.0281256847682414	0.0058885623915401	3.4675167039061635e-05	0.0007910541436824	0.0023401690689096	0.0005788538115063	5.476391271081224e-06	3.350717350954868e-07	0.0009268440203611	0.0004077134990853	8.590398380791271e-07	1.662302973364604e-07	0.0007199167176111	4.8733845935999874e-06	2.3749877397137715e-11	5.182800802959403e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4580.458479940665	-12.50670275424818	20980599.886460345	156.41761378311904	6537.484534333881	-29.93964329769824	42738704.03665468	896.3822407934072	5021.9893986308125	-14.971378469630508	25220377.51996027	224.142173280916	5337.331789605237	4056.376969250468	0.890572	21.559727	0.0395109641205752	0.0193881680353002	-0.0098495335	-0.0421974457	0.0216368012	0.0031726544	0.0017914353	-0.0173812337	0.0329188502	-0.0924252211	0.1127557893	0.0287446883	-0.0572922927	0.0937161228	0.0406015443	-0.0287738082	0.0371232598	-0.0693660364	0.0494901268	0.0460583985	0.03107255	-0.0716941255	0.0513029562	0.0622555014	-0.0419455802	0.0087297803	-0.0113970312	0.0347329495	-0.0037768941	0.0508478846	0.029554603	0.0067716731	0.0519373525	0.0983942783	-0.0246882744	-0.0269341607	0.0854403834	0.0045497718	-0.0469851215	-0.0020492587	-0.0373119796	0.0821159895	-0.0002786358	0.0111321147	0.0232588241	0.0274020479	0.1072818675	0.1210653876	0.0112188409	0.0141435417	0.0141326995	0.1043089687	0.1050843138	0.1041114925	0.1024967892	0.1002501592	0.0798320954647096	-0.0128269208141631	0.0063731634662865	0.0001645298975728	0.0581800963440031	0.005715062292964	3.2661937012460045e-05	0.0033849236105974	0.0289033995046494	0.0007777147364079	6.048402112261639e-07	0.0008354065029253	0.0024947608050326	0.000154591736123	6.2238314743269065e-06	2.389860487752331e-08	0.0006888847277524	-0.0002379592926087	4.7456216813049835e-07	5.6624624938832914e-08	0.000708642420802	-1.1274296809100004e-05	1.2710976853968252e-10	5.021740805601189e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4595.32666148349	14.868181542825369	21117027.125741	221.06282239041292	6581.005757863898	43.52122353001687	43309636.78503778	1894.096897549694	5040.6589859581645	18.66958732735202	25408243.01272079	348.5534909736231	5349.205341778723	4024.890614022076	0.866009	20.965073	0.0330980067620708	0.0140539008179661	-0.0150353035	-0.0346709581	0.0201633899	0.0106530099	0.0044885002	0.0614716511	-0.0310876509	-0.0447890853	-0.0874229076	-0.0363387921	0.0064807593	-0.0730284827	-0.121225156	0.0114045378	0.0111721795	-0.023269669	-0.0436270119	0.1392870123	-0.0260103525	-0.0070006701	-0.070133472	-0.1115899498	0.0107203379	-0.0211526598	-0.0228770227	-0.078868667	-0.0037456614	0.0484653633	0.0311042635	0.0165398904	-0.089922263	-0.0801210548	-0.0726789738	0.0277756392	0.0460484744	0.0872880056	0.1118320334	-0.0188505857	0.019743945	0.0194467181	-0.0065972209	0.015165862	0.0454277724	0.0440278949	-0.0371735975	0.0431227898	-0.0472122708	0.0409957554	-0.181654154	-0.0094168731	0.104923972	0.1034725904	0.1010684743	0.0977337597	0.0705954421751613	-0.0092366532895483	0.0049837164559065	8.531576399132342e-05	0.0647939062204727	0.0066138098764695	4.374248108208678e-05	0.0041982502833074	0.0340136577885274	0.005110258283878	2.611473972794373e-05	0.001156928916155	0.0024293206081472	-6.544019688539985e-05	5.901598617168682e-06	4.282419368399897e-09	0.0005193518483879	-0.0001695328793644	2.697263424239283e-07	2.87413971856181e-08	0.0007008697908084	-7.772629993600005e-06	6.041377701741041e-11	4.912184636678104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4583.343204358886	-11.983457124603774	21007034.928942785	143.60324465721695	6563.2691431949015	-17.73661466899648	43076501.846014336	314.5874999164611	5020.9084789289145	-19.75050702925	25209521.953780267	390.08252791245377	5331.845043536899	4005.65083452182	0.966427	23.396076	0.0648982244008263	0.0418683755240726	-0.0095480693	-0.0461706434	0.0352421837	-0.0205880758	-0.0169103827	-0.065089157	0.0139166587	0.0097270894	0.0007500959	0.0532733234	0.0390757724	0.0854796243	0.0675179345	-0.0601789336	0.0436814405	-0.0247024119	0.0155136655	-0.0115246203	0.0305537737	0.027629236	0.0912846653	0.0663290527	-0.0632780944	0.0302741111	0.0126052107	0.0418224561	-0.0019697282	0.0448005243	0.0151483465	0.0170238499	0.1110532137	0.035306011	-0.0001663095	0.0023358023	-0.0027244948	-0.1315185635	-0.0046390274	0.0248812736	0.0293415488	-0.0032141661	0.0283763832	0.0197232138	0.0245794135	-0.0595115122	0.0678746711	-0.0139615367	-0.0098792836	-0.0252530405	0.0036503466	0.0078377395	0.1047316694	0.102707623	0.0993631376	0.0947412111	0.0761913775736644	0.0055959353985031	0.0058051260165726	3.131449298422007e-05	0.0512582095244482	-0.0135356966960244	0.0001832150850467	0.0026274040436522	-0.0031009544686213	-0.0371146122571486	0.0013774944429984	9.61591861646241e-06	0.0022863276110961	-0.0001429929970511	5.227293945260399e-06	2.0446997205655983e-08	0.0005192676860208	-8.416236710003834e-08	2.696389297453961e-07	7.083304035881616e-15	0.0006709073492436	-2.9962441564800046e-05	8.977479045240573e-10	4.501166712690738e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4584.707299517671	1.3640951587849486	21019541.02225062	1.860755602220534	6563.943897769325	0.6747545744237868	43085359.49306316	0.4552937357058257	5025.933624580045	5.025145651130515	25260008.79868431	25.25208881507593	5347.167944925868	4013.913142035217	0.866118	20.967724	0.072536801585342	0.0452039516773114	-0.0119153988	-0.0544288899	0.0440481171	-0.0108972388	-0.025793572	0.0022504692	0.0487294459	-0.0205095674	0.0806091217	0.0067585629	-0.098984185	-0.0772147579	-0.0273963631	-0.0845783665	-0.051580285	-0.0046223846	0.0021064512	-0.0121543696	0.0061027357	-0.0595865486	-0.1097568437	-0.0038337031	-0.0703773416	0.04238956	-0.0146478282	-0.061929884	-0.0061777856	0.0634006706	0.0220263104	0.0578157017	-0.1082167399	0.0128922759	0.0063361706	0.0629646907	-0.0315990749	0.0317608908	-0.0583603706	0.1013497556	-0.0540490179	0.065615056	-0.0676356011	0.0317641722	0.0705601288	-0.0277880039	0.0247234313	-0.1573894512	0.0409299301	0.020472303	-0.1644271352	0.1070354311	0.1045074645	0.1018175221	0.0973854535	0.0912870929	0.0724954860955762	-0.0036958914780882	0.0052555955042338	1.3659613817804984e-05	0.0340796038806274	-0.0171786056438208	0.0002951044918659	0.0011614194006604	0.0373099897890867	0.040410944257708	0.0016330444157995	0.0013920353380617	0.0024293530702458	0.0001430254591497	5.901756339912695e-06	2.0456281964982565e-08	0.0004423218566578	-7.694582936299996e-05	1.9564862487720338e-07	5.920660656359908e-09	0.0006759632648454	5.05591560180001e-06	2.556228257252476e-11	4.569263354204524e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4574.262690849701	-10.444608667969987	20923879.16489955	109.0898502270338	6539.184109015214	-24.75978875411147	42760928.81159709	613.0471391482248	5020.3099740194375	-5.62365056060753	25203512.235239044	31.625445627821385	5333.302516100575	4032.191839300212	0.889969	21.545124	0.1040701799298031	0.0519238739200535	-0.0192412888	-0.0425322472	0.0462051999	0.0131219349	0.0259037472	-0.035708663	0.0170352146	-0.0341450358	0.0341364267	0.0445766363	0.1121747837	0.0297217021	0.0482729169	-0.042523443	0.0619830191	-0.0045861991	0.0410247987	0.0283898717	0.0156948611	0.0880725116	0.0813602031	0.0098888568	-0.021563942	0.0689825835	-0.0176802614	0.0492381981	-0.0076740422	0.0532014613	0.0186660408	0.0156489512	0.1265788189	-0.0333850848	0.036216768	0.0609315205	0.0330316709	0.0748644848	0.0460921687	0.0132662574	0.0169706162	0.0563741691	0.0407539786	-0.0868184052	0.0608174469	-0.0323841307	0.0713716839	-0.0025811558	0.0073708172	-0.0154342785	0.0581921227	0.0697109715	0.1042514257	0.1008033722	0.0951408427	0.0873882332	0.0644691003291626	-0.0080263857664135	0.0041562648972516	6.442286847128678e-05	0.0581851340317456	0.0241055301511182	0.0005810765838664	0.0033855098222921	0.0213121412291954	-0.0159978485598913	0.0002559311585452	0.0004542073637731	0.002793092521009	0.0003637394507631	7.801365830916411e-06	1.323063880415143e-07	0.0011709877472689	0.0007286658906111	1.371212304253893e-06	5.309539801400676e-07	0.0007023662325187	2.640296767330002e-05	6.971167019573257e-10	4.933183245825126e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4574.547043707308	0.2843528576067911	20926480.65509127	0.080856547629148	6549.19185598273	10.00774696751614	42891913.96647052	100.15499936582852	5022.057193482695	1.747219463257352	25221058.454611283	3.052775852785309	5334.057150688313	4017.7484413186367	0.831331	20.125574	0.0480511722771571	0.0231187729360896	0.0001892643	-0.0427415705	0.0438822999	-0.0137342277	0.0169800313	-0.04159301	0.0116676569	-0.0226895305	-0.040882606	0.019114121	-0.1198621212	-0.0084780988	0.0217542844	-0.0628791859	0.027424457	-0.0159194128	0.0537147421	0.0142655159	0.024700035	-0.0872601087	-0.0501869471	0.0510881828	-0.0555542037	0.0339324741	0.004407078	0.0253212636	-0.0043208566	0.0565919884	0.0265601765	0.0471143388	-0.0752493066	0.0944816736	0.0118958712	0.1279824906	0.0163026747	0.0333796839	0.1169698946	0.035811004	-0.0043344606	0.0169210508	-0.0401814223	0.0901171151	0.0261340701	-0.0161146466	0.0386843826	-0.1744888171	0.1101991793	-0.0379286566	-0.0423880722	0.1935614667	0.1039636308	0.099666409	0.0926354574	0.0830636267	0.0603392904067874	-0.0041298099223752	0.0036408299667946	1.7055329994948673e-05	0.0540038971831506	-0.0041812368485949	1.7482741584048628e-05	0.0029164209109683	0.0311607900282524	0.009848648799057	9.699588316716694e-05	0.0009709948351848	0.002429047716023	-0.0003640448049859	5.900272806716553e-06	1.325286200372946e-07	0.0010795279947994	-9.145975246950002e-05	1.1653806915556134e-06	8.364886321782214e-09	0.0008446912092058	0.0001423249766871	2.025639898898356e-08	7.135032389095566e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
