global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
2655.100405145409	n/a	n/a	7049558.161403314	3092.1817493580006	n/a	n/a	9561587.971062705	3135.2184138477296	n/a	n/a	9829594.502529874	3135.3453563798203	2165.224933251953	n/a	n/a	n/a	n/a	-0.0266682716	-0.0947109808	0.182829291	-0.0106639129	0.1058845811	-0.0309121631	-0.082079001	0.0679120883	0.1263183738	0.0754768017	-0.0422081618	0.0285960735	-0.0552476048	0.0261030181	-0.0062066414	0.2146920304	-0.0272300043	0.0547180898	-0.0291958564	0.1077639765	-0.051728843	0.1562060474	0.0242434774	-0.0710027988	0.2525240899	-0.0808378599	0.0078974705	-0.0413943218	0.0629150153	-0.0299949247	0.0617264106	-0.0756098286	0.0423241621	-0.018454189	0.0073796305	-0.0660915683	0.1547091832	0.0154997592	-0.0770142482	0.1932228124	-0.0692052758	0.071147931	-0.0539350972	0.0609789785	-0.092341814	0.0202529184	-0.0454055573	0.0880397213	-0.0623094314	0.2169305056	-0.1068604205	0.1249723471	-0.0080219889	0.0477809316	-0.1468749718	0.0452021897	-0.1259181976	0.0064555281	-0.0368089445	0.0231117723	-0.180022893	0.0902892478	-0.0579720491	0.0637747977	-0.1315947827	0.0919432156	-0.0181648561	0.016085571	0.1183006899	-0.149335173	0.0873749245	-0.0281427424	0.1501667631	-0.0206728804	0.1589050365	0.0912851377	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.0912167139	-0.029329603772453	n/a	n/a	0.000860225657449	-0.0392518285111265	n/a	n/a	0.0015407060414668	-0.1444540062185453	n/a	n/a	0.0208669599125875	-0.0021410029137985	n/a	n/a	4.583893476893667e-06	-9.281999668875328e-07	n/a	8.615551785300172e-13	n/a	0.0003999995086589	n/a	1.5999960692736145e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2655.088603822487	-0.0118013229216558	0.0001392712227011	7049495.494148044	3092.374237286603	0.1924879286025316	0.0370516026576933	9562778.4234339	3135.1957119819813	-0.0227018657483313	0.0005153747084552	9829452.152430205	3135.332008509629	2165.0330328125	0.036136	0.476945	0.0219949208810417	0.0122799388728372	-0.0262777849	-0.0946900815	0.1841247146	-0.0115518748	0.1059068388	-0.0302374372	-0.0812795082	0.0691374313	0.1273132967	0.0755246943	-0.0424347448	0.0281973579	-0.0561343802	0.0261922472	-0.0058901676	0.2144400679	-0.0268991557	0.0551299995	-0.0292144415	0.1079226946	-0.0511150291	0.1560148716	0.0254548234	-0.0700861515	0.2533198891	-0.0790265825	0.0076765708	-0.0414761746	0.0632573846	-0.030243612	0.0607419816	-0.0757653422	0.042510213	-0.0180897685	0.0068956748	-0.065635796	0.1547922397	0.0158026379	-0.0768392194	0.1930939449	-0.0691712716	0.0710065732	-0.05318335	0.0610771836	-0.0913019114	0.0193259643	-0.0440359763	0.0876630286	-0.0619530441	0.2163670231	-0.1075473801	0.1255467942	-0.0078205574	0.0477257106	-0.1473232096	0.0450733648	-0.1263773824	0.007361402	-0.0349926124	0.0220162937	-0.1808646618	0.0917111251	-0.0586156182	0.0662096361	-0.1309172618	0.0926168179	-0.0172332562	0.0136241899	0.1158154287	-0.1492912103	0.0896273841	-0.0259456553	0.1490666128	-0.0214508153	0.1597703634	0.0912694965	0.0912167139	0.0911287655	0.0910056853	0.0908475206	0.0906543325	-0.029420697554741	-9.109378228799868e-05	8.298077171533305e-09	0.0008655774446075	-0.0324003438188924	0.006851484692234	4.6942842487918125e-05	0.0010497822795824	-0.1435871406914088	0.0008668655271364	7.514558421376343e-07	0.0206172669719344	-0.0020430012546217	9.800165917679984e-05	9.60432520140564e-09	4.17385412638584e-06	-2.196229236250957e-07	7.085770432624371e-07	4.8234228581634626e-14	5.020814262385376e-13	0.0002150002072913	-0.0001849993013676	4.6225089135301976e-08	3.4224741506500084e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2659.2604256454606	4.17182182297347	17.40409732263769	7071666.011404077	3111.812114574291	19.437877287688025	377.831073451218	9683374.636411322	3135.335599741541	0.1398877595597696	0.0195685852746519	9830329.323006649	3137.7302224262994	2182.1014788085936	1.23723	16.329796	0.0773802754100528	0.0461858146804818	-0.0767035654	0.0078187531	0.1799094288	-0.0431901401	0.0892239182	0.003166745	0.0008819918	0.0592841179	0.0932022115	-0.0932378733	-0.0033968616	0.0056407603	-0.0603453869	-0.0792053229	-0.0472931627	0.0701077377	-0.0080042474	0.0734629467	-0.0643155748	0.1108455549	-0.0638477771	0.0530989876	0.0471776727	-0.0360712024	-0.0786468339	-0.00750305	-0.0366485074	-0.0550216094	0.0630538807	-0.0340702378	0.0764638573	0.0913821501	0.0003369071	-0.0093346897	0.0431043507	0.0943264669	0.093316075	0.0809958902	0.006037619	0.1367755792	-0.0005025872	0.0850445406	-0.0080215558	-0.0172080878	-0.035651585	0.0751526026	0.028145248	-0.0133578156	0.0806744355	-0.0532244912	0.0567630028	0.0477367738	0.1527912918	0.0194028448	-0.1910344836	-0.0420017521	-0.0293020347	0.0055269321	0.019079667	0.0107644736	0.0494522172	-0.0280411751	0.007712557	-0.0643834005	-0.0655161998	0.0812964087	-0.0769937032	0.0513988397	0.0272204068	0.084109871	0.2060903735	-0.0121166821	-0.0162865741	-0.0506587157	-0.1435172447	0.0912382167	0.0910916402	0.0908475206	0.0905061192	0.0900678015	0.089533037	-0.0293684676664724	5.222988826859842e-05	2.727961228550275e-09	0.0008625068930766	-0.0647312594272762	-0.0323309156083837	0.0010452881040764	0.0041901359470413	-0.1739539284309188	-0.03036678773951	0.0009221417976164	0.0302599692165492	-0.0022600005665812	-0.0002169993119595	4.7088701390896473e-08	5.107602560947346e-06	-8.277003822332318e-07	-6.080774586081361e-07	6.850879227490382e-13	3.6975819566732953e-13	0.000289999661351	7.499945405969999e-05	8.409980358369468e-08	5.6249181092530486e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2665.2661905523296	6.00576490686899	36.06921211657909	7103643.866501327	3127.602497468172	15.790382893880633	249.3361919353581	9781897.382169146	3138.0950310499147	2.759431308373678	7.614461145632868	9847640.423900165	3140.2219400192694	2206.291894604492	1.178098	15.549338	0.0449539563272047	0.0288817741119552	-0.0461375075	0.0601248781	0.1028116501	-0.0536329603	0.0139024387	-0.0009787739	0.0366242765	0.070363859	0.0920452685	0.0676969633	0.0286969906	0.0564948695	-0.029173442	-0.0586331717	-0.0687265308	-0.0511678644	-0.0595600626	0.114165153	-0.0392200047	0.1066866407	0.0258081719	0.1133407574	0.0711865275	0.0614864488	-0.097771447	-0.0127850614	0.0444219988	0.1075284285	0.0092114786	0.0509964645	-0.0211307001	-0.0728153149	-0.0369665417	-0.0548089018	0.0221341242	0.1019515893	0.0036300546	0.0613306996	0.0723851231	0.0911148099	-0.0593288372	0.0727452903	0.0169759097	0.0537106994	0.0020214392	0.0333046715	0.1253187697	0.0805276573	0.1164011137	-0.0275724723	0.057070557	0.1326476176	-0.0028337488	-0.0228765346	-0.0924862703	-0.0590634283	0.0158567737	-0.0235596221	0.0449776604	-0.032150609	0.0661142773	-0.008594065	-0.0079788006	-0.0486030227	-0.1142327335	0.0690076773	-0.1750363867	0.0495979354	0.0230188033	0.0259515341	0.0038342631	0.0333255959	0.025177569	0.0682884923	-0.0948303181	0.0911913037	0.090904137	0.0904261954	0.0897584821	0.0889023983	0.0878597406	-0.0293562190229721	1.2248643500301082e-05	1.5002926759746795e-10	0.0008617875953247	-0.0567015935643553	0.0080296658629209	6.447553387015724e-05	0.0032150707127373	-0.1482288419934647	0.0257250864374541	0.0006617800722144	0.0219717895987235	-0.0022710007611744	-1.1000194593199786e-05	1.2100428108826178e-10	5.157444457254704e-06	-8.85689310781146e-08	7.391314511551172e-07	7.844455552319815e-15	5.463153020866695e-13	7.799987972876513e-05	-0.0002119997816222	6.083981237701826e-09	4.494390740787527e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2664.1982822016216	-1.0679083507079667	1.1404282455118098	7097952.486886071	3128.5359214500145	0.9334239818426796	0.8712803298790429	9787737.01180309	3139.2521444908657	1.1571134409509796	1.338911515229416	9854904.0266905	3142.3793725185706	2208.5444486083984	1.127637	14.883317	0.0443148389198576	0.0236383377215418	0.0292854695	0.0698004045	0.0661505465	-0.0331621221	-0.0444035645	-0.0141484851	0.0511744033	0.0634514487	-0.0088413486	-0.0621871196	-0.0617005347	0.0534522066	-0.1229338286	-0.043140771	0.0387591712	-0.0883569928	-0.0347209563	0.0212456423	-0.0246185542	-0.0095039429	0.0302089523	0.0229893396	0.0875209159	-0.0920665465	-0.1163249089	-0.0534421961	0.0290932396	-0.0312098859	-0.0282242544	0.0321599606	0.0513580103	0.0584020814	0.0645362441	-0.0609022676	-0.082940432	0.1051271698	0.0089604128	0.045707943	0.0154982458	-0.060717528	-0.0295937479	0.0237006269	0.0077928214	-0.0105949833	-0.1009560295	0.0441964855	0.1637109075	0.0501175432	-0.0384066813	-0.0429246265	0.0903712833	0.0323352546	0.1186103669	0.0715071084	-0.0416011747	0.0090065883	0.047993643	0.043099351	0.0048395371	0.0436841039	-0.0029449588	-0.0550788608	0.0344125223	0.0423093767	-0.0660783849	0.0263692124	-0.1079778468	0.0148410058	0.0795241934	0.0639736179	-0.0932999553	0.063213814	0.0263248306	-0.0684568419	-0.1065252461	0.0911287655	0.0906543325	0.0898654396	0.0887648233	0.0873563013	0.0856447597	-0.0140083260684065	0.0153478929545655	0.0002355578181448	0.0001962331992387	-0.0535886089476917	0.0031129846166636	9.69067322358423e-06	0.0028717390089486	-0.1483395594891803	-0.0001107174957155	1.225836385753166e-08	0.022004624909444	-0.0019729910026356	0.0002980097585388	8.88098161843539e-08	3.89269349648103e-06	-0.0001761170692935	-0.0001760285003624	3.1017222096531485e-08	3.098603293984316e-08	0.0001188264978858	4.082661815703487e-05	1.4119736599804031e-08	1.6668127501403291e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2657.0890163461954	-7.109265855426202	50.54166100312885	7060122.0407875925	3137.2436975549767	8.70777610496225	75.82536469415153	9842298.017848425	3135.831336458823	-3.4208080320427143	11.701927592087948	9833438.170717128	3142.1923620732814	2223.7327725585938	1.249316	16.489317	0.0262026105584458	0.0126852529321668	0.0917784819	0.0066748479	0.0957827929	0.0417510465	-0.1088168564	-0.0308709781	-0.0465212504	0.1777304579	0.07413694	0.030256888	0.0977631765	0.0364806957	-0.1722915142	-0.1094300583	0.0942296475	-0.0517960187	0.0501510022	0.0370052916	-0.0658900727	-0.0240370693	0.1980295581	0.0319284646	-0.0170629944	0.1052214501	-0.0379415174	-0.0714564677	-0.0025569172	0.0035218302	-0.0151270751	0.019290858	-0.0400556657	-0.0333133866	-0.096290056	-0.044672452	-0.1420596715	0.1389173897	0.0859254056	0.1238124753	0.0121837715	-0.081808131	0.0940333989	-0.0567845015	0.1266163685	0.0310377245	-0.0429824166	-0.026778155	-0.0122844955	0.1472676423	-0.0032695106	-0.0413351724	0.0036379298	0.0996966946	0.046070538	-0.0788259527	-0.0678950986	0.050941772	0.0183553909	0.0714493266	-0.031882257	0.0055427561	0.1257602753	-0.0431021079	0.0465284072	0.0119889975	0.0109428685	0.0362274002	-0.0811694783	0.0410022929	0.0903162252	0.0833943064	-0.0668643515	-0.0005527421	0.0433136149	-0.0759639556	-0.0397546311	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.0854361313	0.0829017503	-0.0206794591153993	-0.0066711330469927	4.450401613067941e-05	0.0004276400293054	-0.0541770995801584	-0.0005884906324667	3.463212245010579e-07	0.0029351581189183	-0.1423520616215228	0.0059874978676574	3.5850130715202894e-05	0.0202641094478978	-0.0018620015007104	0.0001109895019251	1.2318669537603951e-08	3.467049588647782e-06	-0.0001684806078294	7.636461464099998e-06	2.8385715214564082e-08	5.831554369268428e-11	-2.1657318951477764e-05	-0.0001404838168372	4.690394641660378e-10	1.973570279316981e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2646.727783304785	-10.361233041410287	107.35515013841228	7005167.958917461	3100.585292787905	-36.65840476707172	1343.8386400664665	9613629.15785266	3130.100652709043	-5.730683749779928	32.840736239991735	9797530.096089575	3132.5296872816925	2234.5101403808594	1.378038	18.188286	0.1103301658349235	0.0600025521625504	0.0283274294	0.0906136601	0.1122195543	0.1391522549	-0.0302562883	0.1261129213	-0.1001219161	0.0801893384	0.0363330752	0.0129200376	-0.0784211491	-0.0521692052	-0.1679750611	-0.057702943	-0.0784707309	-0.0165811676	0.1117074966	0.0072558172	-0.0843675433	-0.0195041232	0.0979184314	-0.0176618765	-0.1595383084	0.1034831787	-0.0705992288	-0.0374298947	-0.0123323917	0.0960531306	-0.0843266943	-0.0278417913	-0.0295283196	-0.0141990339	0.0810833537	0.0484041671	-0.0672505279	0.1579970123	0.053779462	-0.0069346662	-0.0815007613	0.0229073716	0.1085533887	-0.0288241017	-0.0030253237	0.0251621574	0.0262214493	-0.0018124533	-0.1398049287	0.0079911307	0.0632146437	-0.1266107047	0.0608699098	0.0678031637	0.0532741645	0.0993846945	-0.0384949973	-0.0468805838	0.0298309149	0.1318774989	-0.1191967769	-0.0010714858	0.0333829263	0.0702667105	-0.0063901678	-0.0189674963	-0.0038151291	-0.039317965	0.0135498917	0.0377017624	0.0087570142	0.0724693076	-0.1742246555	-0.0600648179	0.0363055476	-0.1081336262	0.0322758989	0.0909568593	0.0899685475	0.0883293083	0.0860510014	0.0831501106	0.0796476241	-0.02929480657329	-0.0086153474578907	7.422421182018375e-05	0.0008581856921664	-0.0487602043335897	0.0054168952465687	2.934275411229859e-05	0.0023775575266534	-0.0883290883894076	0.0540229732321152	0.0029184816368378	0.0078020278557037	-0.0015980180761014	0.000263983424609	6.968724846829563e-08	2.55366177154682e-06	0.0001192822904128	0.0002877628982422	1.422826480612356e-08	8.280748560475076e-08	0.0002720953561643	0.0002937526751157	7.403588284617728e-08	8.62906341376757e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2643.6912807454823	-3.036502559302789	9.22034779265239	6989103.587889689	3073.9987110279226	-26.58658175998244	706.8463296802308	9449468.07540133	3123.2238159179688	-6.876836791074311	47.29088425107322	9754527.004317198	3123.00043315859	2206.359567016601	1.020001	13.462662	0.0802320831239255	0.0441381444115548	-0.011425131	0.0842878614	0.1008978233	0.1227620202	0.020697016	0.1899297905	-0.1049908884	-0.0125714338	0.0718926487	-0.0337379631	0.097690067	-0.1331492132	-0.1089603569	-0.0600696041	-0.0441693615	0.0664088552	0.1165170581	-0.0184030481	-2.9252e-05	-0.0389496427	0.0168271335	0.0234908409	-0.0183550575	0.0180288619	0.0176495747	-0.0497801257	0.0033276234	-0.0504115626	0.0815256082	0.0144946226	-0.0884778516	0.0369027445	-0.0957922271	0.1411198007	-0.0015573429	0.0787102066	0.0878620315	-0.0335283808	-0.1480879077	0.0343034084	0.0652357534	-0.0586138033	-0.0568120198	0.0252649805	-0.0701339455	-0.0162913828	-0.0817122688	0.037226348	-0.0117440901	-0.0315229387	0.0050943142	0.0425696302	0.0784974422	-0.0768364243	-0.0513076753	-0.0834272555	0.0101047546	0.0968223877	-0.1205130236	-0.0641501618	0.0496614326	0.130336798	-0.0740972692	-0.0847325145	0.02988489	-0.0869447664	0.0373839112	0.0043758155	-0.0488964959	0.0189377082	0.0237172297	-0.0923376924	-0.0243923617	-0.0190641387	0.0410126395	0.0908475206	0.089533037	0.0873563013	0.0843382767	0.0805080284	0.0759024438	-0.0292810113863026	1.379518698739826e-05	1.9030718401728235e-10	0.0008573776278047	-0.0650780868337932	-0.0163178825002034	0.0002662732892904	0.0042351573859467	-0.084275119740198	0.0040539686492096	1.643466180877437e-05	0.0071022958072247	-0.0014909396860955	0.0001070783900059	1.1465781606255626e-08	2.222901147574548e-06	0.0007791183148155	0.0006598360244027	6.070253484809446e-07	4.353835790995606e-07	-0.0001579189651776	-0.0004300143213419	2.4938399562764044e-08	1.849123165591349e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2653.324096833766	9.632816088283562	92.79114579069464	7040128.762838719	3091.037798394097	17.0390873661745	290.33049827212744	9554514.671101026	3126.6952861126206	3.471470194651829	12.051105312356007	9776223.412198884	3126.0863204478505	2198.0643885253908	1.059328	13.981729	0.0594629624039869	0.0304752627606215	-0.0321232533	0.05721588	0.0546512377	0.0365952149	0.0416335858	0.1164587216	-0.0244576089	-0.0431765257	0.0910507048	0.0763586672	-0.0568209652	-0.1214164062	0.070887187	0.021015094	-0.0760909345	-0.0164942515	0.0554800874	0.0628623703	-0.0136656704	0.0849922279	0.0200455942	-0.0813838763	-0.025394629	0.0173724943	-0.0183254638	0.0713715194	0.0146984146	0.0059715445	0.0085106888	0.0895809336	0.0632431796	-0.0685990164	0.0568105416	0.1354519138	0.0634976025	-0.0082198845	-0.0492881352	-0.0231865741	0.0102235844	0.0930732733	0.0145237519	-0.0071370261	0.0168912085	-0.0525600246	-0.0195228498	-0.013289531	-0.0198574402	-0.057971024	-0.046251587	-0.0606346009	-0.0397478454	0.0724198705	-0.0214104993	0.0666751653	-0.0212292668	-0.0766770263	0.0251123368	0.0443640783	-0.0709053825	-0.0217562996	0.0425577165	0.1468929182	-0.0784920908	-0.0271329459	-0.0329689111	0.0115333613	0.0086886589	-0.0069528471	-0.0538144004	-0.0313995436	-0.0001932104	0.0063943987	-0.0261688433	0.0992712142	-0.0863367726	0.0907226157	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	-0.0293265199984631	-4.550861216049904e-05	2.0710337807747207e-09	0.0008600447752202	-0.0494717014169054	0.0156063854168877	0.0002435592657804	0.0024474492410834	-0.0936983313722166	-0.0094232116320186	8.879691746181074e-05	0.0087793773019377	-0.0017599692300734	-0.0002690295439778	7.237689553295677e-08	3.097491690805156e-06	0.0003691466362689	-0.0004099716785466	1.3626923906864358e-07	1.6807677721031673e-07	-0.0001666748775115	-8.75591233389999e-06	2.7780514793473532e-08	7.666600079894196e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2661.647417550756	8.32332071699011	69.27766775787677	7084366.975354608	3101.134516285084	10.096717890986838	101.9437121701737	9617035.288094722	3134.3781297726737	7.682843660053095	59.026086704818034	9824326.260397244	3134.9093059420406	2189.0256470703125	1.250223	16.501287	0.0769521842716271	0.0442990303454883	0.0409723404	0.022936666	0.0158376048	-0.0519813182	-0.0135720677	0.0551978043	0.0337589222	-0.0787572353	0.0376378799	-0.0886682964	0.0335493641	-0.0172684552	0.0314828785	0.0492029503	0.0360146011	0.0173751351	0.0606279143	0.0451830019	-0.0055785394	0.0718239763	-0.0188251415	-0.0595919625	-0.0378824742	-0.1705310342	-0.1614219418	0.0286623125	-0.0100206274	0.0717729276	-0.0970205408	0.071598919	0.0354747512	0.0885366802	-0.0311585257	0.0184142568	-0.0017848456	-0.0263451675	-0.0703058977	0.0419967757	-0.0653574163	0.0739262754	0.0058282598	0.0052893637	0.0516322937	-0.0348274777	-0.0395437046	0.0556464237	0.1170037851	-0.1529353973	-0.103730018	-0.0624207003	0.0682556817	0.0029560274	0.1176968329	-0.0294563141	0.0107880226	0.0147287559	0.0165967415	0.0105046753	-0.0374060935	0.0892785688	0.0598629773	0.0399032588	-0.0371895806	-0.0477370754	0.0110404154	0.0439940838	0.0692365323	-0.0862161093	0.030705558	-0.0261539149	0.0305781366	0.0268966531	-0.0027830851	-0.0318481072	-0.0658716284	0.090582166	0.0884782721	0.0850079043	0.0802246594	0.0742024108	0.0670341672	-0.0291980827962419	0.0001284372022212	1.6496114914409473e-08	0.0008525280389761	-0.0431524270584446	0.0063192743584607	3.9933228417500096e-05	0.0018621319610343	-0.1165707990081017	-0.0228724676358851	0.0005231497757546	0.0135887511813872	-0.0018620646525221	-0.0001020954224487	1.042347528497854e-08	3.467284770172249e-06	0.000230992401528	-0.0001381542347409	5.335748956367277e-08	1.908659257684371e-08	0.0005457155668001	0.0007123904443116	2.978054798479544e-07	5.075001451464789e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
