global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
2407.2214663409504	n/a	5794715.188012675	n/a	2965.123076923077	n/a	8791954.861301776	n/a	2797.615984405458	n/a	n/a	7826655.196200921	2830.7186206896554	1790.2426584234931	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2407.2214663409504	0.0	5794715.188012675	0.0	2965.123076923077	0.0	8791954.861301776	0.0	2797.615984405458	0.0	0.0	7826655.196200921	2830.7186206896554	1790.2426584234931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2409.335474599421	2.114008258470676	5804897.429163218	4.469030916882221	2978.319317157452	13.196240234375182	8870385.954953233	174.14075632334234	2795.165967320373	-2.4500170850851646	6.002583717209206	7812952.784866037	2830.705218042834	1734.1930679722216	0.923848	20.546186	0.1147479604997983	0.0609594997873779	-0.0459081971	0.0117236135	-0.0838397843	0.0815968355	-0.0395828522	-0.0587270032	0.0069478366	-0.0283524976	-0.0151826021	-0.0487581834	0.0256597902	-0.0027351991	0.083358656	-0.0051711214	0.0084362177	-0.1243191399	0.1759750332	-0.0509189931	0.0936465716	-0.0215994317	0.0400155535	-0.0315292706	0.0159907431	-0.1406773772	0.172035205	-0.0317882986	0.0145394879	-0.0449467994	0.013339369	-0.0592896514	0.0516598468	-0.1925114254	0.120614375	-0.0845048367	0.0258155936	-0.0327849147	0.0761463155	-0.1168092665	0.0151606775	-0.0138953348	0.0240607066	-0.0304200023	0.0249694739	-0.0057857963	0.0257996208	-0.0194451435	0.0320883814	0.0381462254	-0.0220689123	0.0295151076	-0.0275598734	0.0223985332	-0.0794571445	0.0781294779	-0.1257795074	0.0622302781	-0.0101800229	-0.0804865042	0.0263295009	-0.0187879501	-0.1364166325	-0.0599398707	0.0212211175	-0.0093806722	0.0575935378	-0.0230354589	0.0916678532	0.0916618636	0.0916518812	0.0916379066	0.0916199402	0.0915979829	0.0	0.0	-0.0246880372322948	-0.0246880372322948	0.0006094991823831	0.0006094991823831	5.730016019356299e-05	5.730016019356299e-05	3.28330835820798e-09	3.28330835820798e-09	0.01909431581619	0.01909431581619	0.0003645928964884	0.0003645928964884	-0.0008670249919506	-0.0008670249919506	7.51732336666938e-07	7.51732336666938e-07	0.0004379512112235	0.0004379512112235	1.9180126341213075e-07	1.9180126341213075e-07	0.0001131899426483	0.0001131899426483	1.2811963116725442e-08	1.2811963116725442e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2415.6921030087788	6.356628409357654	5835568.336538976	40.40672473465282	3002.080596454327	23.761279296874815	9012487.907607568	564.5983938240919	2803.9126895064264	8.746722186053375	76.50514899999834	7861926.370375162	2837.8055874528554	1746.10654214803	0.7942679999999999	17.664345	0.0762061279895322	0.0414905989671013	-0.0362374838	0.0062845403	-0.0631953755	0.0555831649	-0.0142521661	-0.0150908418	-0.0482855622	-0.0131031439	-0.0802146302	0.0075145175	-0.0079105386	-0.0396002136	0.0553342558	0.0769402843	-0.1031460024	0.0109762188	0.0707785434	-0.066158462	-0.0554769342	0.1128186266	0.038506965	-0.0775293859	-0.1363024701	0.0830362634	0.0226348061	0.1170327774	-0.006747388	-0.0325820372	0.0963195794	0.0887126949	0.0046945036	-0.0962210474	-0.020731003	0.0040780859	0.0244023976	-0.1071368194	0.0325296961	0.0774683044	-0.0320220872	-0.0325765768	0.0307484717	-0.0286680408	0.0263318366	-0.0070944827	0.0204465474	-0.0184322582	0.0211986703	0.0311428062	-0.0096154065	0.0230219448	-0.0147362422	-0.0056669981	-0.0588538264	0.0521935082	-0.080246856	0.0794538074	0.0318200569	0.093079983	0.0691636838	-0.0018195019	-0.0867424395	-0.0288231156	0.0157311075	0.0485144645	0.0281566965	-0.0463532023	0.0916518812	0.0915979829	0.0915081759	0.0913824953	0.0912209905	0.0910237247	0.0	0.0	0.0005621859318125	0.0252502231641073	0.0006375737698372	3.160530219278889e-07	-0.0182672982733578	-0.0183245984335513	0.0003336941862078	0.0003357909077509	0.0182288099953567	-0.0008655058208333	7.491003258963299e-07	0.0003322895138468	-0.0013860006073285	-0.0005189756153779	1.920997683514971e-06	2.693356893568701e-07	0.0004339999958031	-3.951215420400027e-06	1.5612103298406964e-11	1.883559963570908e-07	8.007620257951317e-07	-0.0001123891806225	1.2631327920998024e-08	6.412198219555229e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2415.425114729353	-0.2669882794257319	5834278.484865308	0.0712827413507126	2995.3443979116587	-6.736198542668262	8972088.062100757	45.37637080624602	2799.175996598212	-4.736692908214536	22.43625970672988	7835386.259931593	2833.5050594356144	1767.2219254554147	0.7639049999999998	16.989092	0.0521076279990297	0.0315440938750465	-0.0331610378	0.0067453788	-0.046245405	0.0410750154	0.0285801581	-0.0166329411	-0.0306839677	0.0073416799	-0.0811480958	-0.0162674581	0.0177739703	-0.0347059509	0.059810393	-0.0372102924	0.0953360028	-0.0070131807	-0.0742815796	-0.0933574898	-0.005445373	-0.0066974038	0.0487576372	-0.0550719345	0.0472668928	-0.0426896999	0.0104963499	0.0345897124	-0.069265189	-0.0388686657	-0.0030065071	-0.0889612696	-0.0065718039	0.0164410811	-0.0538782197	-0.1147624195	-0.0268545589	-0.0226689695	-0.0078286638	0.0402382612	0.0118068404	0.0481845558	0.0067005092	-0.1042105976	0.0203472953	-0.0062820076	0.0198467762	-0.0267090852	0.006088263	0.0308256082	-0.0132751011	0.0037358839	-0.0225729334	-0.0080745378	-0.0142471899	0.0359083154	-0.0997658286	0.0250530124	-0.0480773647	-0.0199192187	-0.0611400659	-0.0224365845	-0.0983308355	-0.0110142948	0.0415378348	-0.0291687026	0.0546066523	-0.002224337	0.0916199402	0.0914702662	0.0912209905	0.0908723846	0.0904248282	0.0898788085	0.0	0.0	-0.0127674552015122	-0.0133296411333247	0.0001776793327432	0.0001630079123226	-0.0242075560727954	-0.0059402577994376	0.0005860057710175	3.528666272377924e-05	0.0182543772009182	2.5567205561502493e-05	6.53682000224124e-10	0.0003332222869934	-0.0019060018254954	-0.0005200012181668	3.632842958791797e-06	2.704012668950598e-07	0.0005699995666279	0.0001359995708248	1.8495883264529807e-08	3.2489950595599384e-07	1.0432102482141805e-06	2.424482224190488e-07	5.878114055415656e-14	1.088287621979092e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2414.5191490985258	-0.905965630827268	5829902.721363469	0.8207737242402494	3009.1153094951924	13.770911583533689	9054774.945838347	189.63800584150232	2805.8370377984893	6.661041200277396	44.36946987179292	7872721.482681801	2841.3823494746766	1799.3602960931462	0.8868859999999998	19.724171	0.0961238664337246	0.0441020239496643	-0.0124914208	0.0223652849	-0.0458908779	0.0680725758	0.1017201923	0.0198978368	0.0083228733	-0.0916524331	-0.070450997	-0.024191078	0.0190625009	-0.0215440618	0.0060481328	0.0453373932	-0.0501277096	0.0222748547	-0.1260065381	-0.0811278492	0.0533886036	0.0146728594	-0.0120114146	-0.0541093703	-0.0369657612	-0.0168357309	-0.0274015115	0.0903825318	-0.042241136	0.0079501905	0.0436073773	0.0756322389	0.0025343217	0.0702511656	-0.0624727178	-0.1099070546	0.0266126524	-0.0030281733	-0.0137749644	0.016217243	-0.0098289191	0.035540563	-0.022710327	0.0778409449	0.0223798005	-0.0094106565	0.0114557794	-0.0231113428	0.0282977737	0.031482166	-0.006634648	0.0093124661	-0.0012929806	-0.0235278623	-0.0255474944	0.0424330961	-0.049522726	0.0308280035	0.020111281	0.0579675669	0.1192779845	0.0219784947	-0.0127933498	0.0119080202	0.0660683574	-0.0314575349	-0.0231674973	0.0439887295	0.0915720357	0.0912788023	0.0907907753	0.0901089963	0.0892349201	0.0881704121	0.0	0.0	-0.0247232454321846	-0.0119557902306723	0.0001429409200398	0.0006112388647	-0.0182007362968192	0.0060068197759762	0.0003312668017463	3.608188382105877e-05	0.0431894252789035	0.0249350480779853	0.0006217566226514	0.0018653264559219	-0.0013588601503029	0.0005471416751924	1.84650090808122e-06	2.9936401273245506e-07	0.0006622886877343	9.228912110639992e-05	8.517281874591753e-09	4.386263059008211e-07	-0.0004240501604347	-0.0004250933706829	1.807043737985615e-07	1.798185385646948e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2415.706101162188	1.1869520636623747	5835635.96719222	1.40885520143237	2999.916924579327	-9.198384915865518	8999501.554377487	84.61028506042229	2806.0743762754323	0.2373384769430231	0.0563295526376339	7874053.405189556	2839.10122811153	1796.901918885881	0.874857	19.456648	0.1024155684638047	0.0619531306502358	-0.0133709297	0.0109998811	-0.0344198897	0.0284528187	0.0788186392	0.0101238859	-0.0055352856	-0.0549348051	0.1380455365	0.0123465456	0.0326620791	0.0019291352	0.0029554752	-0.0266553975	0.0677465852	0.0178350611	0.0410560597	-0.008637531	0.0026287082	-0.0300403669	-0.0944480926	-0.0494929044	-0.0319673847	0.0595770071	-0.0224276715	0.0660455975	-0.0654745302	0.0075048226	-0.0208157223	-0.081236104	-0.0412950219	-0.0053860629	-0.0167770582	0.0120074043	0.0201853268	-0.003774384	-0.0627908708	-0.0201361532	-0.0343779486	-0.0106340147	0.0395182189	0.1390185504	0.0220015534	-0.011584208	0.0077316182	-0.0278743308	0.0322315741	0.0542794267	0.008124715	-0.0126842552	-0.0318204243	-0.0047357093	-0.0095511945	0.0382674713	-0.0634249015	0.0053502647	-0.0320300285	0.0571963293	-0.0697508091	-0.0187842069	-0.0176392106	0.0447285315	-0.09983277	-0.00772191	0.0188694807	0.0181583151	0.0915081759	0.0910237247	0.090218205	0.0890944581	0.0876564477	0.0859092462	0.0	0.0	-0.0305829559290486	-0.005859710496864	3.4336207107058165e-05	0.0009353171933581	-0.0176380107998426	0.0005627254969765	0.0003110994249753	3.166599849475601e-07	0.0696855238337477	0.0264960985548441	0.000702043238628	0.0048560722319838	-0.0022642648724393	-0.0009054047221363	5.126895412562559e-06	8.197577108668913e-07	0.0011449789529436	0.0004826902652092	2.3298989212782437e-07	1.3109768026838226e-06	-0.000422204469478	1.845690956699998e-06	3.4065751076441536e-12	1.7825661404719946e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2419.991523551463	4.285422389275027	5856358.974060932	18.36484505449968	2982.016517991286	-17.900406588040823	8892422.513572874	320.4245560171753	2803.167552806713	-2.906823468719267	8.449622678297112	7857748.329108376	2836.7788409213363	1833.748352321996	1.033891	22.993517	0.1482253284693952	0.0694215414532935	0.0353279618	-0.0184934277	0.01531009	-0.152956536	0.000705679	-0.0425729068	0.0239529941	-0.0019811624	0.0502024355	-0.0335436284	-0.0146816312	-0.0746224414	-0.0288449552	0.0271548471	0.0080238584	-0.0165118853	-0.1279676602	-0.0131533845	-0.0511231447	-0.0189701122	0.0873066317	0.0348290904	-0.0237909966	-0.1398355723	0.0240287675	-0.1217229323	0.0345897405	0.0434589924	0.0158949902	0.0267654922	0.0565140934	0.1067992269	-0.0372039949	-0.0630157618	-0.1252241335	0.0056840517	0.1025343244	-0.0373407631	0.0013784209	0.0294821397	-0.0142893569	0.0612915729	0.0179232956	-0.0089034116	0.0278946903	-0.0237118171	0.0099708593	0.0631388591	0.0124025679	-0.0322169971	-0.0169318526	-0.0797251681	0.0356882651	0.1057171492	-0.0085629574	-0.043977695	0.0056754426	-0.0540229701	0.0794660084	0.0083478471	0.0378762099	-0.0188923713	-0.1202448931	-0.0035778465	-0.0370808914	0.0993892407	0.091428372	0.0907052112	0.0895041772	0.0878315976	0.0856962841	0.0831094865	0.0	0.0	-0.0445334770805203	-0.0139505211514717	0.0001946170403976	0.0019832305808812	-0.0595047224555855	-0.0418667116557429	0.0035408119945162	0.0017528215448651	0.0232977245855821	-0.0463877992481655	0.0021518279190881	0.0005427839708656	-0.002700862727358	-0.0004365978549187	7.294659472031694e-06	1.9061768691961024e-07	0.0006620727941109	-0.0004829061588327	2.331983582385529e-07	4.3834038470181413e-07	-0.0004231063840069	-9.019145288999664e-07	8.134498174408487e-13	1.790190121873943e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2422.500798458314	2.5092749068508056	5868510.118531168	6.296460558151119	3010.96792179988	28.951403808594023	9065927.82610789	838.1837824882725	2802.1525186460617	-1.0150341606513391	1.030294347289169	7852058.737754467	2840.320902646821	1790.6423620020587	1.044047	23.219391	0.1546077050912873	0.0811331050443876	-0.0062620721	-0.0216078908	-0.0315633269	-0.1025156968	-0.026046094	0.0374162467	0.0046374456	-0.062299627	0.0642443596	0.061425689	-0.0911690782	-0.0497120537	0.0812284156	0.0267431235	0.0352949057	0.006937887	0.1357351691	0.0389466768	0.1367300775	0.042215891	-0.1347793469	-0.1463638106	0.0533502591	-0.1120298101	-0.01308578	-0.0541526429	-0.0604137061	-0.0657733381	0.0389667202	-0.0281220483	-0.0586306523	-0.0483241962	0.1721373093	-0.0384109285	0.0832557924	-0.1303619958	-0.0661961054	-0.0284322544	0.0642671311	0.0395450663	0.0222604384	0.1469758175	0.0120392037	0.001578062	0.0526369553	-0.0317243199	-0.0030870259	0.0603463034	0.0002361639	0.0733847778	-0.1200697669	-0.0920556887	-0.0376532685	0.1122365654	0.2046899286	-0.0507335819	-0.0335515186	0.0590193389	0.0344989601	-0.0233277963	-0.0970273388	0.0523485293	-0.1123498293	0.0888435101	0.0010223579	0.0524412884	0.091332638	0.0903234838	0.0886498116	0.0863239347	0.0833629647	0.0797886859	0.0	0.0	-0.0316061043602502	0.0129273727202701	0.0001671169654487	0.000998945832831	-0.0250642589439848	0.0344404635116007	0.0006282170764111	0.0011861455268938	-0.0367023358382994	-0.0600000604238814	0.0036000072508694	0.0013470614559873	-0.0021998888696689	0.000500973857689	4.83951103889311e-06	2.509748060878985e-07	0.0009267699980008	0.0002646972038899	7.00646097471313e-08	8.589026291944028e-07	-0.0002439812768752	0.0001791251071316	3.208580400494299e-08	5.9526863465653015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2422.2963195676216	-0.2044788906923713	5867519.459790845	0.0418116167387827	3019.723505108173	8.755583308292898	9118730.04730279	76.66023906845722	2807.9145855225083	5.7620668764466245	33.20141468864336	7884384.31959004	2842.0320570110453	1810.7452708012904	0.99344	22.093908	0.0957975429045149	0.0385522790964319	0.0027851247	-0.0067914643	-0.0414979521	-0.0462119522	0.0926082509	0.0368285058	0.0157310764	-0.0094360074	-0.0506362231	0.0286108509	-0.0104464185	-0.0917862064	-0.0745882267	-0.036356081	-0.0479331752	-0.0513979477	0.0534862393	0.0497321674	0.1201403516	-0.000105285	0.0246152234	-0.013407113	-0.0853641338	-0.0225270992	0.026885289	-0.1070447912	0.0401947339	0.0340098779	-0.0798490133	0.0506419168	0.0395527584	-0.0136248044	0.1377628042	-0.0166434868	0.0470638819	-0.0629820733	0.0412749507	-0.0366705131	-0.0281278402	-0.0216865719	-0.0060998303	0.0452689169	0.0121451208	0.0018351105	0.0584755389	-0.0316953908	0.0228694843	0.0474482387	-0.019074788	0.0476593069	-0.0699920516	-0.1325713293	-0.0060689378	0.0783027699	0.0981332038	-0.0685693825	-0.0329706681	-0.05858497	0.1009389188	-0.0205099288	-0.0864561141	-0.0036023109	0.0421370071	-0.0502070764	0.0264174911	0.0897735132	0.0912209905	0.0898788085	0.0876564477	0.0845756715	0.0806666498	0.0759676635	0.0	0.0	-0.0420419620573397	-0.0104358576970894	0.0001089071258739	0.0017675265736307	-0.0160754456277629	0.0089888133162218	0.0002584199521311	8.079876483388811e-05	-0.0597640524805029	-0.0230617166422035	0.0005318427744852	0.0035717419688923	-0.0025210346429981	-0.0003211457733292	6.355615671196559e-06	1.0313460772721009e-07	0.0005408555614436	-0.0003859144365572	1.4892995234326114e-07	2.9252473834447174e-07	0.0001151816182184	0.0003591628950936	1.2899798521201634e-07	1.3266805175409254e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
