global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
4393.730122058751	n/a	n/a	19304864.3854864	5197.987311285895	n/a	n/a	27019072.088289168	4641.032363801313	n/a	n/a	21539181.401851207	4657.677399402528	3660.182554980324	n/a	n/a	n/a	n/a	-0.0227403518	-0.0105479667	0.092930891	-0.0354239319	0.0407981035	0.0117185768	-0.0261834846	0.1190459991	-0.0689851081	-0.0403518908	0.0917389331	-0.1149345671	0.1461117424	-0.0259479079	0.0632700509	-0.0204404531	0.0957773516	-0.0712149712	0.0924283329	-0.0870516261	0.1056209234	-0.0776268076	0.0592386175	-0.08628641	0.0108842628	-0.0244825406	0.1391840583	-0.1090319276	0.1359716343	-0.0466357257	-0.0674328366	0.0455733089	-0.1597786009	0.0524490106	-0.0143085558	0.1137950177	-0.0991282317	0.0399575641	-0.0337773515	0.0007008895	-0.1536925089	0.1380586661	-0.0600015324	0.1472091747	-0.056743738	0.0768998064	-0.0164903622	0.0558642142	-0.0868115601	0.1946055445	-0.0966509466	0.0659671838	-0.0505085239	0.0458827112	-0.0113855629	0.0721519312	-0.0064104691	0.0409411223	-0.0511810547	0.0611448827	-0.1215786978	0.0901467611	-0.0117110577	0.0271694472	-0.0691719893	0.0299812116	-0.1200285479	0.0575621307	-0.0185050868	0.112263269	-0.0897754332	0.0772834514	0.1054052417	0.105393201	0.1053731342	0.1053450429	0.0264056754847246	n/a	n/a	0.0006972596978045	-0.0810697504949757	n/a	0.0065723044453176	n/a	-0.1159988221016874	n/a	0.0134557267289789	n/a	-0.0031780188203695	n/a	n/a	1.009980362262275e-05	-0.0023649959277436	n/a	n/a	5.593205738243812e-06	-7.758001771148186e-06	n/a	6.018659148113838e-11	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4393.74501359138	0.0148915326290079	0.0002217577440408	19304995.24445911	5198.052577663112	0.0652663772170853	0.0042596999950428	27019750.600150123	4641.061050324751	0.0286865234375	0.0008229166269302	21539447.67284148	4657.711331825557	3660.2393459844097	0.021784	0.445052	0.0216882389634529	0.0136520524635014	-0.0222173688	-0.0109308631	0.0929038826	-0.0357308157	0.0410165762	0.0119807224	-0.026118981	0.1187792125	-0.0688986647	-0.0402821358	0.0919777084	-0.1151287966	0.1467135781	-0.0263561077	0.063494708	-0.0208958319	0.0943251987	-0.0700763304	0.0917968206	-0.0868153703	0.1065462564	-0.0780319783	0.0590137133	-0.0864056721	0.0113030328	-0.0236904603	0.1403149807	-0.1094278407	0.1358327545	-0.0468136757	-0.0674569452	0.0455235977	-0.1601855693	0.0524797511	-0.0145844715	0.1143460775	-0.0981283134	0.0403984868	-0.0335526125	0.0015283022	-0.1519280825	0.1392788834	-0.0602213753	0.1479396334	-0.0565988502	0.0776019245	-0.0168703581	0.0554122462	-0.0869610206	0.1947029385	-0.0971707327	0.066530343	-0.0515382191	0.0457013917	-0.011065255	0.071945703	-0.006624794	0.0406665679	-0.0518988688	0.0604489296	-0.1209806333	0.0901654072	-0.0112606379	0.0276172222	-0.0679919313	0.0294135975	-0.1179567155	0.0591788392	-0.0185201104	0.1135915685	-0.0901483114	0.0777958623	0.1053731342	0.1052647956	0.1050843138	0.1048318124	0.0237359078109875	-0.0026697676737371	7.127659431731611e-06	0.0005633933196116	-0.0823007127762309	-0.0012309622812552	0.0067734073234756	1.5152681378730104e-06	-0.1157967142200036	0.0002021078816838	0.0134088790241491	4.084759583871384e-08	-0.0033090187605183	-0.0001309999401488	1.7160984318989205e-08	1.0949605157462068e-05	-0.0021449969260574	0.0002199990016862	4.8399560742924646e-08	4.601011812795696e-06	-7.048921070611225e-06	7.090807005369609e-07	4.9687288259706895e-11	5.027954398739872e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4398.801996699039	5.056983107659107	25.573078151149563	19349459.006163448	5227.002934636296	28.95035697318417	838.1231688747934	27321559.678696454	4644.335722974066	3.2746726493151077	10.723480960172424	21569854.30769304	4659.723787322758	3738.074906049134	1.018852	20.815657	0.0546747561403726	0.0285700406199723	0.0093964067	0.1306856611	0.0121845364	-0.0428934215	-0.0298879409	-0.0584785739	-0.1032103799	-0.0327917254	0.1143167292	0.0132944913	0.0967814668	-0.022467786	0.0262181058	-0.0912550863	-0.0064919098	-0.0354937455	-0.0825755671	-0.1336707815	0.1062376507	-0.0353443161	0.0358768449	-0.0741837691	-0.0212159275	-0.1686356981	0.0373251023	-0.0235236832	0.0045115484	0.1381677954	-0.1249384601	0.0401976869	0.1170188957	-0.0249923832	-0.015652877	0.1281481542	-0.0357994471	0.0538276888	-0.0329411609	0.0578589625	-0.1267063551	0.0387902932	-0.0954241489	0.0735230132	-0.0009670043	0.0194765269	-0.0307087417	0.0206200625	0.1013526174	-0.14406118	-0.0866491125	0.1208202089	-0.1093936584	0.0422902353	-0.0373137012	-0.017590178	0.1363648042	-0.0085148237	0.0090569566	0.0448137142	0.0451896589	-0.0871433686	0.0822435235	0.0268422069	0.058362128	0.064439719	-0.0724808532	-0.1039204878	-0.1004334776	0.0760791701	-0.0211655992	0.0532064057	-0.0758742124	0.1463382273	0.1053089291	0.1050081413	0.1045074645	0.1038078519	0.0295540378227485	0.005818130011761	3.385063683375405e-05	0.0008734411516284	-0.0701338595426364	0.0121668532335944	0.0049187582543462	0.0001480323176078	-0.0898146232083689	0.0259820910116346	0.0080666665420612	0.0006750690533368	-0.0034289276867436	-0.0001199089262252	1.4378150588504378e-08	1.1757545080916815e-05	-0.0021351405555769	9.856370480500372e-06	9.714803904887912e-11	4.558825192069232e-06	7.733941989123794e-05	8.438834096184916e-05	5.9813858691132104e-09	7.121392090293309e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4384.404493746996	-14.397502952042489	207.28809125407213	19223002.76478885	5196.704565099768	-30.2983695365283	917.991196572026	27005738.33692877	4638.295267138961	-6.040455835104694	36.48710669585035	21513782.98516369	4653.119977094996	3643.258871464469	1.149492	23.484707	0.1420282284994935	0.0921867201426611	-0.0843404422	-0.0237273554	-0.0632849637	-0.1059717164	0.0407210007	-0.0081728146	0.0324738407	-0.0547964691	-0.1113194747	0.0328920021	0.088943049	0.0052784545	0.0803919022	0.046758711	-0.0584936818	-0.0383440126	-0.0993695063	-0.0470743462	0.0413796799	0.0261687624	0.1103301209	0.0285928696	0.0686775813	-0.0937570228	0.016751736	-0.0808096868	-0.1779766559	-0.0550649806	-0.0547727531	0.0404694829	-0.1152333274	0.0272143472	-0.0324577135	0.0571927096	0.0787890063	0.060341306	0.0356695403	-0.0045097604	-0.1177055858	-0.0050006997	0.0076330725	-0.0149009253	0.0057192147	-0.0213419484	0.1040675969	-0.0582238619	0.1894368165	-0.0435377153	-0.0901741489	0.1069001984	0.0617707032	-0.0759444201	-0.0677008466	0.0130117554	-0.0357673558	-0.0314267976	0.0216969625	0.0750969445	-0.0695313105	0.0728618505	0.0259369937	0.0142854115	0.1064408748	0.034916888	-0.0238526638	-0.1403907676	-0.1016981815	0.0449177541	-0.0016247351	0.0933557376	-0.0546168156	0.035961195	0.1052126458	0.1046235507	0.1036441676	0.10227815	0.028043599672813	-0.0015104381499355	2.281423404780578e-06	0.0007864434826089	-0.0501127346114458	0.0200211249311905	0.0025112861702371	0.0004008454435103	-0.0079984507051946	0.0818161725031743	6.397521368342799e-05	0.0066938860830691	-0.003119641109729	0.0003092865770145	9.565818672140807e-08	9.732160653511186e-06	-0.0023659926076955	-0.0002308520521186	5.329266996736898e-08	5.597921019669753e-06	0.0003108106490619	0.0002334712291706	9.660325957027956e-08	5.4508814850459807e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4382.889666665706	-1.5148270812906048	2.294701086211413	19209721.83016502	5188.089175662479	-8.615389437289195	74.22493515615425	26916269.294626176	4633.278546395387	-5.016720743574297	25.167487019008643	21467270.088487748	4653.3051589605375	3683.7553020347696	1.165314	23.807945	0.1288041646822216	0.0549181020825731	0.015903498	0.0694556483	0.0788327289	-0.0067239856	-0.0461147242	0.0486262368	-0.0763154324	0.0139658979	0.1150279805	-0.0366282054	0.0160444702	-0.0491062173	0.0459583627	-0.1250774228	0.0104200016	0.0224369986	0.0399267659	0.0874372708	-0.0478130309	0.0087892848	0.0215881442	-0.0164148217	-0.1061653847	-0.1097414075	-0.0073399881	-0.0786247513	0.0367498541	0.099420672	0.1308363777	-0.0459830737	0.120292017	-0.0200603257	-0.0607541511	0.0283822666	-0.1067645982	0.0498257699	-0.0925100642	-0.0156873655	0.0596429515	0.0142778028	0.0551137509	-0.0326513491	-0.1131671466	-0.0719578791	0.0156012217	0.0279663797	0.0686947794	-0.0071850076	-0.0777264855	0.1001694593	0.0036357127	0.0221516328	-0.0396366074	-0.0123142583	0.0414688253	0.0598762948	-0.0677247557	0.0612527327	0.0443753014	-0.1026066757	-0.0473345902	-0.023811038	-0.0508153932	-0.0091556433	0.024926947	-0.019508071	-0.0972883104	0.0491866328	-0.0187343633	0.1221992643	0.0209545948	0.0324773809	0.1050843138	0.1041114925	0.1024967892	0.1002501592	-0.0006236000016599	-0.0286671996744729	0.000821808337176	3.888769620702272e-07	-0.0605111430317748	-0.0103984084203289	0.0036615984310119	0.0001081268976759	-0.0298284302779592	-0.0218299795727646	0.000889735252847	0.0004765480081473	-0.0026829481991426	0.0004366929105863	1.907006981564215e-07	7.198211039282521e-06	-0.0016885892021429	0.0006774034055526	4.588753738542606e-07	2.851333493593596e-06	6.673542490779672e-05	-0.0002440752241541	4.453616937624175e-09	5.9572715045875766e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4391.034831208663	8.14516454295699	66.34370543184376	19281186.88888769	5179.764173353041	-8.325002309437878	69.30566345214599	26829956.89155171	4630.681132119083	-2.597414276304334	6.746560922749571	21443207.747363668	4645.395604171153	3702.731098034181	1.137277	23.235136	0.1068704318161233	0.053804187738199	-0.0658738949	0.0070058138	-0.0845798588	-0.0363197076	-0.0035074717	-0.0551466185	0.0825228472	-0.0987105149	-0.0521988104	0.0611299476	0.0666459602	0.106689678	0.0938977335	-0.0291248019	-0.1260728822	-0.0620475144	-0.0625254357	-0.0599956692	-0.0369141603	-0.0864394979	0.0512512177	0.0820250037	-0.0390232973	0.037092968	-0.0690746153	0.2184830206	0.0773102721	0.0262723368	0.0780651498	0.0730580126	-0.0574594125	-0.022546476	0.0561003526	0.0555860996	0.0407775505	0.1492121147	0.0095833735	-0.0208058631	-0.081732182	0.0015501097	-0.0115086294	-0.0379030347	-0.0336633967	-0.0403196502	0.1493466557	-0.0461724648	-0.0798335194	0.050111819	-0.0936933257	0.0735131268	-0.0632222538	0.0463773786	0.015300409	0.0736266778	0.0008307954	-0.0805942108	0.0734776094	-0.025145102	0.1112736186	0.1219585404	-0.0336999516	0.0728172124	0.0239173119	0.0563031703	0.0781999126	0.0181964344	-0.1595392167	0.0461328502	0.1187460907	0.0829560774	0.0288060408	0.0081335138	0.104923972	0.1034725904	0.1010684743	0.0977337597	0.034441502932367	0.0350651029340269	0.0012295614437739	0.0011862171242402	-0.0602717687121412	0.0002393743196336	0.0036326861036898	5.730006490005121e-08	-0.0423353016860019	-0.0125068714080427	0.0017922777688447	0.0001564218324173	-0.0031188239456152	-0.0004358757464725	1.899876663630462e-07	9.727062803742763e-06	-0.0016907641906569	-2.1749885140000084e-06	4.730575036031965e-12	2.858683548407682e-06	0.0008098663530096	0.0007431309281018	6.5588350973707e-07	5.522435763014475e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4392.677281765532	1.6424505568693348	2.697643831760388	19295613.70173902	5148.410725361592	-31.35344799144877	983.0387009524832	26506132.997018278	4632.165364824104	1.484232705020986	2.202946722653913	21456955.967076022	4668.973900502122	3463.3048133568363	2.363296	48.283329	0.6767647583250741	0.3554467094055681	0.2972913229	-0.2317982568	-0.0383693468	-0.1481119427	-0.0964391891	0.0371188693	-0.0127434336	0.1958687334	0.0565297559	-0.0439002135	-0.1071578425	-0.229855999	0.1009083486	-0.0123551232	-0.019422517	0.0988760292	-0.0789180408	0.1186801622	0.0123800734	0.0302629487	0.0690918349	0.006499206	0.0859294068	0.1076002759	-0.0437212566	0.1266937432	-0.0512986546	0.0086576735	0.0720293137	-0.2227512018	0.1023990501	-0.0343485292	-0.0989502082	0.020116838	0.0525761365	0.0599507411	0.091726208	-0.0882112668	0.1673065117	0.1184827552	0.0152139987	-0.0438621449	0.0171042236	0.0133044843	0.0947567743	0.1797351646	-0.1157924909	0.0273621112	0.2564001939	0.2297908709	-0.0164640299	0.0779231765	0.0124367111	-0.241980459	-0.1924394537	0.0090305766	-0.0043195881	-0.0385084557	0.1323260841	-0.1335994577	-0.02478093	-0.0981430499	0.1175895126	0.2922960402	-0.168080301	0.049870939	0.0666093888	0.1025855791	-0.0215679091	-0.3929440495	0.221834428	-0.2051443833	0.1047316694	0.102707623	0.0993631376	0.0947412111	0.0310471654224215	-0.0033943375099455	1.152152713142304e-05	0.0009639264807672	-0.092192870060856	-0.0319211013487148	0.0084995252900578	0.0010189567113149	-0.1819285397176457	-0.1395932380316438	0.0330979935637949	0.0194862721041591	0.0030899727383694	0.0062087966839846	3.854915626305817e-05	9.54793152386609e-06	-0.0005689318235364	0.0011218323671205	1.2585078599191842e-06	3.2368341983245346e-07	-0.0018966262245807	-0.0027064925775903	3.59719103576724e-06	7.325102072551385e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4399.512281568797	6.834999803265418	46.71722231063831	19355708.315674685	5190.057316960515	41.646591598922896	1734.4385918074752	26936694.95333538	4632.028566620053	-0.1367982040501374	0.018713748631343	21455688.641984228	4641.014335812546	3697.226105412493	2.16222	44.175251	0.4424351557088386	0.2403686310384782	-0.026108874	-0.0433397565	-0.0683280554	0.0811531692	0.0588083326	-0.0286609262	0.0542928531	-0.0369779355	0.0402666314	0.1120901056	-0.0249106747	-0.0620786539	0.0909872088	-0.0329298674	-0.0965944199	-0.0658063412	0.0492627525	0.0056138797	-0.0533789321	-0.0499367427	-0.0207393157	-0.0663075872	0.0041423333	0.0419370571	0.0649998503	0.1253819083	-0.0681230104	-0.0515543142	-0.0384089469	0.037511133	-0.0255452722	-0.1268905541	0.0055389775	0.0331900742	0.1411382778	0.0950092156	-0.1138261041	0.0368847889	0.0524447444	0.1356715917	-0.0124938915	-0.0020197507	0.0776039326	0.0253333158	0.0218917634	-0.0760636028	-0.0303100829	-0.0685679333	0.0546986026	0.0744085488	-0.0773758671	0.0648568219	-0.0352033791	0.1515144189	0.0172824067	-0.0636464327	0.0046759813	0.1007893318	0.0096034433	0.0430710124	0.0465111785	-0.0436677901	0.0507304324	-0.0659077123	-0.048096522	-0.0821592562	0.0444627892	0.035487812	-0.0383480056	-0.0906985758	0.0189074063	0.0491570158	0.1045074645	0.1018175221	0.0973854535	0.0912870929	0.0329011406940793	0.0018539752716578	3.4372243079186306e-06	0.0010824850589716	-0.0740265975386762	0.0181662725221797	0.0054799371431531	0.0003300134573501	-0.0832824104068947	0.098646129310751	0.0069359598831824	0.0097310588279934	-0.0012707767083253	-0.0043607494466947	1.901613573684813e-05	1.6148734424220848e-06	-0.0012342165832401	-0.0006652847597037	4.426038114940099e-07	1.523290574344867e-06	-0.0004472848588941	0.0014493413656866	2.0006374499591493e-07	2.100590394290299e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4387.331958097278	-12.180323471518932	148.360279870835	19248681.7105417	5178.57943643106	-11.477880529455431	131.74174144845213	26817684.97942663	4629.089762129021	-2.938804491031988	8.63657183650978	21428472.02584772	4647.277210626076	3649.402024374755	1.108355	22.644247	0.1000679343918851	0.0541166147654153	0.0347062027	0.0079670691	0.085911552	-0.0090376136	-0.0261869859	0.0408264695	-0.0393780321	-0.021967717	-0.0406043952	-0.0860179084	-0.041514218	-0.0630891334	-0.0805932511	-0.0528914228	-0.0244534585	-0.0245126464	0.0409702837	0.0053603221	0.0726784549	0.0125518899	-0.0017877307	-0.0599946355	-0.0366061599	-0.0394641496	-0.0864166668	0.2014762191	-0.1425885564	0.0332831332	-0.0080694184	-0.0393114819	0.0076765749	0.0786458287	-0.001844088	0.0061019653	0.0166310303	-0.0787981704	-0.0985334789	0.0897585452	0.0142594535	0.1268190611	-0.0703031399	0.0085716085	-0.0189374297	-0.11028941	0.0260881751	-0.0103981863	-0.0268581617	-0.0918906891	0.0349958512	0.0289804333	-0.0682464655	0.012178901	-0.0484506036	0.0213961321	0.0637584516	0.0610698756	-0.0071540184	0.0204761063	-0.0992257908	0.0194841867	-0.0339822255	-0.0479100714	-0.0402878135	0.1297296771	-0.1243336817	-0.0170344384	0.0320190032	0.0697826421	0.0234337223	-0.0748665835	0.0133574304	-0.0366983353	0.1042514257	0.1008033722	0.0951408427	0.0873882332	0.0326885405038552	-0.0002126001902241	4.5198840883323785e-08	0.0010685406802721	-0.0395766655271216	0.0344499320115546	0.0015663124542456	0.0011867978156007	-0.053302199960747	0.0299802104461477	0.0028411245206554	0.0008988130183953	-0.0011720089884157	9.876771990960008e-05	9.755062496141211e-09	1.3736050689271924e-06	-0.0014089934819392	-0.000174776898699	3.0546964318875443e-08	1.9852626321471502e-06	-1.2325642623626069e-05	0.0004349592162704	1.5192146608534768e-10	1.891895198186249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4378.527612802386	-8.8043452948923	77.51649607169219	19171504.05607296	5167.597215807115	-10.982220623944158	120.60916983298442	26704060.98481745	4626.212878345737	-2.876883783284029	8.276460302522628	21401845.595771957	4638.708229845903	3660.3886996879182	1.103901	22.553263	0.034241185289838	0.0171490349959486	0.040609678	0.0116183242	-0.1246698192	-0.0339345557	-0.0988973775	-0.1250605201	0.0174972276	-0.0752659503	0.0673709539	0.0657476554	-0.0599870374	0.0432929414	-0.0178583202	-0.0319254611	-0.1213556396	-0.0236621281	-0.0194985192	0.0098956158	0.083956607	0.1184413589	-0.0323818553	-0.0179574236	-0.1407456837	-0.1012390735	0.0122735347	-0.0207983518	-0.027293191	0.0929268158	0.0766458938	0.0508705823	0.0656487505	-0.0587962066	0.1317871031	0.0287579134	0.0716850865	0.0503381819	-0.0187992083	0.0361969114	0.0328129192	0.0067128811	-0.048256214	0.0172780601	0.0112002551	-0.0823599941	0.0284167759	0.1119916962	0.1615224365	-0.0926669961	0.0287164187	0.0930687019	0.0459726039	-0.0112099958	-0.1006679857	0.0537371638	0.0767054618	-0.0870280866	0.0250581546	0.0520731918	0.0397748723	-0.055369608	0.1329764324	-0.0587053734	0.06600839	-0.0417713673	-0.0570855074	-0.055798817	0.05526794	0.000434478	-0.0046144321	-0.0679932441	-0.0005824697	-0.013472725	0.1039636308	0.099666409	0.0926354574	0.0830636267	0.0276339145799937	-0.0050546259238615	2.5549243230172737e-05	0.0007636332350143	-0.0360809885596467	0.0034956769674749	0.0013018377354413	1.2219757460934529e-05	-0.0665331882945849	-0.0132309883338379	0.0044266651446426	0.0001750590522901	-0.0011726353719891	-6.263835733999207e-07	3.923563810252539e-13	1.3750737156400147e-06	-0.0013488876370439	6.010584489529996e-05	3.612712590577856e-09	1.8194978573698765e-06	-0.0002007912954482	-0.0001884656528245	4.031714432776634e-08	3.551930229459283e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
